id,createdat,createdby,modifiedat,modifiedby,material_producto_codigo,material_centrologistico_codigo,centrocostogranja_centrocosto_codigo,genetica_codigo,ejercicio,escenario,lote_codigo,fechacolocacion,fechacosecha,cantidad,mortalidad,conversionalimenticia,pesoave,activobiologico,bloqueouser,bloqueoadmin
a4177206-c4f3-47b4-8ba9-f199871c40d5,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-347,2025-08-17,2025-09-16,39984.6857,0.0350,1.3500,4.3000,,f,f
2ccebe35-822a-4e3e-b5ce-8df9bc6c6c9b,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-360,2025-10-05,2025-11-04,45965.1086,0.0350,1.3500,4.3000,,f,f
58e91e3e-dca9-42b9-970a-b8714c55b8d9,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-372,2025-11-18,2025-12-18,40104.2571,0.0350,1.3500,4.3000,,f,f
57b59001-fb43-48a0-b94f-61ae02234c28,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2024,1,PAV-409,2024-12-08,2025-01-07,26174.9543,0.0350,1.3500,4.3000,,f,f
5821426e-af2b-427a-91b3-f4fecb7ebce5,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-419,2025-01-30,2025-03-01,29019.0171,0.0350,1.3500,4.3000,,f,f
5c037a28-8bda-48d5-8a58-0285a322d73b,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-429,2025-03-25,2025-04-24,36647.1270,0.0350,1.3500,4.3000,,f,f
65f8fb9d-3626-4501-82f3-c7d820d10ff5,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-438,2025-05-13,2025-06-12,29259.9051,0.0350,1.3500,4.3000,,f,f
22b17bd9-3272-41e4-92c2-872055732e8c,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-448,2025-07-02,2025-08-01,27581.8286,0.0350,1.3500,4.3000,,f,f
ddccdda4-903b-408d-bc4b-99551b732fdc,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-458,2025-08-18,2025-09-17,25522.8000,0.0350,1.3500,4.3000,,f,f
20210c94-70ea-436b-90b5-626fa1cd1c77,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-475,2025-11-19,2025-12-19,40104.2571,0.0350,1.3500,4.3000,,f,f
a0841616-ed9f-471d-b8cf-64d167b4a6a0,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-514,2025-03-26,2025-04-25,6143.1270,0.0350,1.3500,4.3000,,f,f
1cad4b98-319a-4075-877e-50a45327312d,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2301,1123102001,ELCO,2025,1,PAV-544,2025-11-20,2025-12-20,6809.2571,0.0350,1.3500,4.3000,,f,f
378ae6d8-55e5-40b1-ba9d-354012b252af,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-030,2025-01-21,2025-02-20,18492.0000,0.0350,1.3500,4.3000,,f,f
9f236560-9e8f-486b-aa85-df0c6208f71e,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-043,2025-03-17,2025-04-16,39994.0000,0.0350,1.3500,4.3000,,f,f
e760a386-4058-4832-8612-edebeda1b37d,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-056,2025-05-05,2025-06-04,33086.0000,0.0350,1.3500,4.3000,,f,f
8df430d0-65ff-4750-a889-6450b4e269a1,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-069,2025-06-24,2025-07-24,37874.0000,0.0350,1.3500,4.3000,,f,f
d42b0226-ea1e-4201-ac02-c1ac6ba7f06c,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-082,2025-08-09,2025-09-08,21746.0000,0.0350,1.3500,4.3000,,f,f
d0e1a183-363d-4ad3-be8d-9ba06471b03b,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-095,2025-09-28,2025-10-28,39095.0000,0.0350,1.3500,4.3000,,f,f
dc9dbbbe-ae36-4ced-859b-028e08a0d6d6,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-108,2025-11-11,2025-12-11,6063.0000,0.0350,1.3500,4.3000,,f,f
daf5665e-662d-456e-b672-100e0a2c1e18,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-161,2025-01-22,2025-02-21,39380.8500,0.0350,1.3500,4.3000,,f,f
986db409-5ce1-4f73-a6f7-4c2e3aa8c3f9,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-174,2025-03-18,2025-04-17,42396.3257,0.0350,1.3500,4.3000,,f,f
e7f9d626-93f2-4bc6-8b70-5a110982e7b8,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-187,2025-05-06,2025-06-05,44451.9051,0.0350,1.3500,4.3000,,f,f
fc99b68d-47e1-4165-b7b6-5e71485308e1,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-200,2025-06-25,2025-07-25,39726.7200,0.0350,1.3500,4.3000,,f,f
2b84a01b-a362-4ec1-be88-58a548a98686,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-213,2025-08-10,2025-09-09,46648.8000,0.0350,1.3500,4.3000,,f,f
bd152a33-9cae-4e1f-a76c-206785db891c,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-226,2025-09-29,2025-10-29,48125.1086,0.0350,1.3500,4.3000,,f,f
cbde1fd3-d7d0-4f66-805a-6275a03f49a9,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-239,2025-11-12,2025-12-12,48125.1086,0.0350,1.3500,4.3000,,f,f
58b7aeb1-8495-4551-917f-279f17a676fc,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2024,1,PAV-283,2024-12-01,2024-12-31,35509.8395,0.0350,1.3500,4.3000,,f,f
d3d31cbf-d44f-4a46-ac8e-6d722fbff1b4,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-296,2025-01-23,2025-02-22,39380.8500,0.0350,1.3500,4.3000,,f,f
5cf01136-db48-4360-882b-42e9ca05eafb,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-309,2025-03-19,2025-04-18,36619.3257,0.0350,1.3500,4.3000,,f,f
7771a641-7a77-4775-85a6-8a59e3e50cbb,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-321,2025-05-07,2025-06-06,41471.9051,0.0350,1.3500,4.3000,,f,f
cd77beef-73b5-4986-8ea4-ad3d77200d05,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-333,2025-06-26,2025-07-26,39726.7200,0.0350,1.3500,4.3000,,f,f
5ab9669b-49a2-4bc7-b753-595d2c5d0200,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-345,2025-08-11,2025-09-10,39984.6857,0.0350,1.3500,4.3000,,f,f
1ee7e9af-6be7-46a4-b0f6-af8e29c977a5,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-358,2025-09-30,2025-10-30,31790.1086,0.0350,1.3500,4.3000,,f,f
78261426-3fa2-47e5-83b2-2887dafbd6b2,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-370,2025-11-13,2025-12-13,48125.1086,0.0350,1.3500,4.3000,,f,f
23e780cb-5d37-48e3-9552-c9542a358795,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2024,1,PAV-407,2024-12-02,2025-01-01,37930.9543,0.0350,1.3500,4.3000,,f,f
dcdd43d0-805f-447a-addb-92a0d6e7879c,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-417,2025-01-24,2025-02-23,21755.8500,0.0350,1.3500,4.3000,,f,f
6ca48902-2d26-46fe-abd5-087f96070668,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-447,2025-06-27,2025-07-27,1682.7200,0.0350,1.3500,4.3000,,f,f
98b9a295-c775-4146-b028-64e211dd5e6c,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-456,2025-08-12,2025-09-11,10630.6857,0.0350,1.3500,4.3000,,f,f
eed2c5b1-c742-4f76-a44d-f83e863d6bac,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2302,1123103001,ELCO,2025,1,PAV-474,2025-11-14,2025-12-14,16697.1086,0.0350,1.3500,4.3000,,f,f
9f50caa1-bc36-4e15-af2e-bd9f2e4781ba,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2024,1,PAV-024,2024-12-26,2025-01-25,18910.0000,0.0350,1.3500,4.3000,,f,f
d7352269-913a-477c-99d3-493a5ae7c73f,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-037,2025-02-17,2025-03-19,15630.0000,0.0350,1.3500,4.3000,,f,f
198a957b-3cb5-4623-a22f-98b5a7860125,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-050,2025-04-12,2025-05-12,38385.0000,0.0350,1.3500,4.3000,,f,f
9ac0a7e6-02fe-465e-8c81-96616ee76657,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-063,2025-05-30,2025-06-29,25439.0000,0.0350,1.3500,4.3000,,f,f
9e2697ee-db45-4b6b-8a67-54007f18c169,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-076,2025-07-18,2025-08-17,37903.0000,0.0350,1.3500,4.3000,,f,f
5e89964a-9668-4fe7-9b44-bdb3028feafd,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-089,2025-09-06,2025-10-06,32102.0000,0.0350,1.3500,4.3000,,f,f
cf7efa26-d571-4de6-a924-3a92bf3ce543,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-102,2025-10-21,2025-11-20,47196.0000,0.0350,1.3500,4.3000,,f,f
cc1c0052-2a11-49ac-81eb-b30d34918ee7,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2024,1,PAV-155,2024-12-27,2025-01-26,38110.5000,0.0350,1.3500,4.3000,,f,f
eadfa51c-78cf-4057-b4ae-3f1e88e03279,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-168,2025-02-18,2025-03-20,40506.0171,0.0350,1.3500,4.3000,,f,f
f933fa7c-b2a3-428e-9ba5-40c1711b1b09,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-181,2025-04-13,2025-05-13,44415.4143,0.0350,1.3500,4.3000,,f,f
5becd218-46aa-4e72-ad85-0937dc4de519,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-194,2025-05-31,2025-06-30,49959.3600,0.0350,1.3500,4.3000,,f,f
b4fd2a02-2f30-4d31-8954-8d47e8d73102,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-207,2025-07-19,2025-08-18,44896.8000,0.0350,1.3500,4.3000,,f,f
fea8a58f-80e5-4e0d-85ae-d700579bb59c,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-220,2025-09-07,2025-10-07,48125.1086,0.0350,1.3500,4.3000,,f,f
e68e32f7-8587-41da-92a2-d729ff221396,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-233,2025-10-22,2025-11-21,35604.1086,0.0350,1.3500,4.3000,,f,f
8ab0d607-a599-4117-a84d-a4749c23cf2f,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2024,1,PAV-290,2024-12-28,2025-01-27,25779.5000,0.0350,1.3500,4.3000,,f,f
8358d260-eeda-43f4-9084-0214814be073,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-303,2025-02-19,2025-03-21,26664.0171,0.0350,1.3500,4.3000,,f,f
c4d3c33a-41d7-4a11-8734-feec49415cbc,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-327,2025-06-01,2025-07-01,7401.3600,0.0350,1.3500,4.3000,,f,f
01896ac6-84fc-419f-879a-b75c75673199,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2303,1123104001,ELCO,2025,1,PAV-352,2025-09-08,2025-10-08,2573.1086,0.0350,1.3500,4.3000,,f,f
4e51b72d-e9b7-400d-a094-a01893f77366,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2024,1,PAV-023,2024-12-24,2025-01-23,15189.0000,0.0350,1.3500,4.3000,,f,f
5dbce667-a3c1-4003-858a-8e80aa469130,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-036,2025-02-15,2025-03-17,7118.0000,0.0350,1.3500,4.3000,,f,f
230e950f-f6c3-4a26-b1fa-bee95f16a61b,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-049,2025-04-10,2025-05-10,18812.0000,0.0350,1.3500,4.3000,,f,f
40d30c3e-5d36-4d5d-b48e-c829fd655ae2,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-062,2025-05-29,2025-06-28,47980.0000,0.0350,1.3500,4.3000,,f,f
f1fca37c-ba13-4367-b264-6c8b5465a843,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-075,2025-07-16,2025-08-15,17105.0000,0.0350,1.3500,4.3000,,f,f
88c30de5-d176-43cd-b406-4445a31d3178,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-088,2025-09-04,2025-10-04,8352.0000,0.0350,1.3500,4.3000,,f,f
5ead0e66-dd2c-4a95-b011-ac18c21f6b43,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-101,2025-10-19,2025-11-18,23446.0000,0.0350,1.3500,4.3000,,f,f
3e663cb5-b05b-4a92-8a54-fdf8fdaac168,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2024,1,PAV-154,2024-12-25,2025-01-24,38110.5000,0.0350,1.3500,4.3000,,f,f
60a59324-7639-4ced-9f23-5a44a4eb1f88,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-167,2025-02-16,2025-03-18,40506.0171,0.0350,1.3500,4.3000,,f,f
fc9a2cfa-1b56-449c-8fb1-4471e6f94ce5,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-180,2025-04-11,2025-05-11,46036.4143,0.0350,1.3500,4.3000,,f,f
3b9476e1-b59c-4d61-affb-c9fddfec7376,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-193,2025-05-30,2025-06-29,24520.3600,0.0350,1.3500,4.3000,,f,f
13f89c48-2d61-4563-9467-0cb545ed9c11,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-206,2025-07-17,2025-08-16,46648.8000,0.0350,1.3500,4.3000,,f,f
9583b435-6a0b-4593-b391-cd7c53982183,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-219,2025-09-05,2025-10-05,48125.1086,0.0350,1.3500,4.3000,,f,f
e6d6687f-00fe-4874-843e-5d5e405ed69f,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-232,2025-10-20,2025-11-19,48125.1086,0.0350,1.3500,4.3000,,f,f
1daaa1f7-602c-479c-8bdf-82eabd1b8019,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2024,1,PAV-289,2024-12-26,2025-01-25,19200.5000,0.0350,1.3500,4.3000,,f,f
51593cff-4583-41dc-a3c4-22d82ebdf4b6,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-302,2025-02-17,2025-03-19,24876.0171,0.0350,1.3500,4.3000,,f,f
f546b1e6-457f-4a42-97dc-d2f6c930ee75,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-315,2025-04-12,2025-05-12,7651.4143,0.0350,1.3500,4.3000,,f,f
0dcdaf89-f3f5-4eab-baff-16ec92d7b661,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-339,2025-07-18,2025-08-17,8745.8000,0.0350,1.3500,4.3000,,f,f
8aabf5ea-2183-4a30-9498-3dc259325dae,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-351,2025-09-06,2025-10-06,16023.1086,0.0350,1.3500,4.3000,,f,f
7ce25a5c-323e-41bf-b025-d4bc441b1f46,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2401,1123202001,ELCO,2025,1,PAV-364,2025-10-21,2025-11-20,929.1086,0.0350,1.3500,4.3000,,f,f
e2bdc346-112f-41c8-9dd7-908295f6b628,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-029,2025-01-19,2025-02-18,30190.0000,0.0350,1.3500,4.3000,,f,f
6eb5ef49-ce93-4541-9105-986fc6475ef2,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-042,2025-03-13,2025-04-12,3265.0000,0.0350,1.3500,4.3000,,f,f
d444a2c1-ffd9-4448-8080-6777a7565e52,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-055,2025-05-03,2025-06-02,34599.0000,0.0350,1.3500,4.3000,,f,f
22b6620e-00ee-4e72-9742-f92e3fbebef9,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-068,2025-06-21,2025-07-21,6746.0000,0.0350,1.3500,4.3000,,f,f
9742b943-8a2c-4a77-a6e6-c0bed4a3c917,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-081,2025-08-07,2025-09-06,18908.0000,0.0350,1.3500,4.3000,,f,f
75b4cf32-b964-441d-9da8-7d80120bcfd5,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-094,2025-09-26,2025-10-26,26621.0000,0.0350,1.3500,4.3000,,f,f
c78d5272-e0e9-41b7-a019-43739e2a33af,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-107,2025-11-09,2025-12-09,273.0000,0.0350,1.3500,4.3000,,f,f
6e1b9cbc-5cb8-478a-b4ae-b5905ff54bc1,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-160,2025-01-20,2025-02-19,39380.8500,0.0350,1.3500,4.3000,,f,f
0a4dedbf-0c91-40d0-ba94-47d4ca6a90c2,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-173,2025-03-14,2025-04-13,28264.2171,0.0350,1.3500,4.3000,,f,f
3abc3ed9-6798-438d-a0a6-a2f324df9a23,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-186,2025-05-04,2025-06-03,44494.7297,0.0350,1.3500,4.3000,,f,f
b8271a37-b1f2-45c0-b6ab-4cdc7ccd0c5c,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-199,2025-06-22,2025-07-22,42134.4000,0.0350,1.3500,4.3000,,f,f
b9e56983-69ad-46bb-aede-d03957212eda,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-212,2025-08-08,2025-09-07,46648.8000,0.0350,1.3500,4.3000,,f,f
6f4ca6b7-077f-475d-9e50-dde0fac380fd,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-225,2025-09-27,2025-10-27,46788.3000,0.0350,1.3500,4.3000,,f,f
f76c917c-d4df-45fe-94e7-b10cbc9120cd,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-238,2025-11-10,2025-12-10,48125.1086,0.0350,1.3500,4.3000,,f,f
7c4ba1db-b510-478a-b086-90abd82c9c8a,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-295,2025-01-21,2025-02-20,20888.8500,0.0350,1.3500,4.3000,,f,f
63705d2e-489e-41c1-906c-bf592ac82be3,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-308,2025-03-15,2025-04-14,28264.2171,0.0350,1.3500,4.3000,,f,f
acb53d1d-6f68-49d3-b8dc-2139044ce3e1,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-320,2025-05-05,2025-06-04,11365.9051,0.0350,1.3500,4.3000,,f,f
1b8f76c5-69d1-457b-b6ed-b0271b525f92,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-332,2025-06-23,2025-07-23,39726.7200,0.0350,1.3500,4.3000,,f,f
8c44b3f6-114c-43ca-98b7-9607730908ad,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-344,2025-08-09,2025-09-08,24902.8000,0.0350,1.3500,4.3000,,f,f
e2a2c174-b3c3-40e4-a968-d6eabdaad8d7,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-357,2025-09-28,2025-10-28,17050.9600,0.0350,1.3500,4.3000,,f,f
76a53f46-db96-4d39-82b0-97dd1630dd84,2025-09-15 21:36:53.005,DEVELOPER,2025-09-15 21:36:53.005,DEVELOPER,16000001,2404,1123205001,ELCO,2025,1,PAV-369,2025-11-11,2025-12-11,42062.1086,0.0350,1.3500,4.3000,,f,f
