id,createdat,createdby,modifiedat,modifiedby,periodo1,periodo2,periodo3,periodo4,periodo5,periodo6,periodo7,periodo8,periodo9,periodo10,periodo11,periodo12,centrologistico_codigo,centrocosto_codigo,clasecosto,tipotarifa,ejercicio,escenario,bloqueouser,bloqueoadmin
d8640c6a-ceb8-4e01-888e-48bb91a2066c,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,79972.9900,80196.4500,365003.2000,124015.6900,47868.5400,94015.6000,236370.9000,199223.3400,90125.4900,110286.8000,73782.4800,46909.7280,4000,1131700001,CARG_FAB,Importe,2024,1,f,f
9bdc5639-91bc-4f6f-8362-a213f581fac2,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131700001,CARG_FAB,Cantidad,2024,1,f,f
d1682323-e7a9-420b-8270-1c6826b6bdca,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131700001,CARG_FAB,Tarifa,2024,1,f,f
cb42c25d-d982-454f-9d8c-5729d5805360,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,71422.8071,71422.8071,71422.8071,74641.2483,76744.9283,74641.2483,74641.2483,74641.2483,74641.2483,74641.2483,74641.2483,74641.2483,4000,1131700001,MAN_OBRA,Importe,2025,1,f,f
ea560a76-d42b-413e-8d58-3e37af50c4ba,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,19459.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131700001,MAN_OBRA,Cantidad,2025,1,f,f
edc5fcf3-72bc-4211-905c-bc7a56da59ca,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,3.6703,,,,,,,,,,,,4000,1131700001,MAN_OBRA,Tarifa,2025,1,f,f
8df40bad-14c6-4561-a56e-db27f1f8ef70,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,68434.5610,56257.7761,63939.5841,284084.8977,62489.3491,104821.3130,58057.9421,101947.3454,70821.7780,65985.1488,50886.3825,49076.4921,4000,1131700001,CARG_FAB,Importe,2025,1,f,f
011f28f5-b66d-4131-b9b8-870c6964956a,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,19459.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131700001,CARG_FAB,Cantidad,2025,1,f,f
52a86c9c-be1b-4f3e-8865-747bc4dfb21b,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,3.5168,,,,,,,,,,,,4000,1131700001,CARG_FAB,Tarifa,2025,1,f,f
84431e5f-4def-4312-88e6-1df9e7f5a001,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,9522.7000,8128.8900,6021.7600,7814.7900,6263.6200,5947.9200,5926.9100,597.3900,4244.1200,6580.0100,8620.7100,70681.3250,4000,1131500001,MAN_OBRA,Importe,2024,1,f,f
6462baec-a92c-4e56-a860-de49e4b92375,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131500001,MAN_OBRA,Cantidad,2024,1,f,f
c4f2a846-3ea8-41d1-ba62-5d7eec3ff786,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131500001,MAN_OBRA,Tarifa,2024,1,f,f
8bc3dd3c-4e50-4772-9b3e-c4adaff4c6f8,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,4349.5000,1143.8400,16141.0300,173.1700,5733.1400,3802.7400,1231.1100,626.4000,1397.5400,6334.0000,2894.2500,1866.0380,4000,1131500001,CARG_FAB,Importe,2024,1,f,f
ae8eb42a-a62b-4514-82ae-75babfa44505,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131500001,CARG_FAB,Cantidad,2024,1,f,f
6a710d37-57e8-456e-83e3-3259e99a4ef5,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131500001,CARG_FAB,Tarifa,2024,1,f,f
ee70cdd9-cd38-4ba5-ba81-60583e6bbb21,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,9712.9200,9281.6300,13842.8400,23076.6800,8021.8100,8858.1900,12847.2000,14342.3900,15431.2000,31284.5900,14118.7300,124922.5267,1001,1133000005,MAN_OBRA,Importe,2024,1,f,f
47ea6099-f929-4af1-bf23-6a400a69a8ce,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89400.0000,1001,1133000005,MAN_OBRA,Cantidad,2024,1,f,f
28839058-7730-4724-86f9-61d109aeed4b,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,1.3973,1001,1133000005,MAN_OBRA,Tarifa,2024,1,f,f
362a800c-9103-4e48-9a64-3be114faa9ee,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,447221.0300,507010.6300,493728.7600,411584.2600,467231.4100,497384.6500,530542.6000,453880.5100,605696.8100,700310.3700,587082.6400,546054.2240,1001,1133000005,CARG_FAB,Importe,2024,1,f,f
b10e17f4-e9db-4a6e-935d-3c8ea47d7de1,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89400.0000,1001,1133000005,CARG_FAB,Cantidad,2024,1,f,f
8c60ef72-b0f1-4831-9155-23c3b3fd4da0,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,6.1080,1001,1133000005,CARG_FAB,Tarifa,2024,1,f,f
9a894eef-0d3d-4212-a393-843ca843c6d7,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,7618.6300,7693.3100,7618.5900,7843.7400,7618.6200,7759.5500,7618.6000,7618.6200,7618.4800,7618.6700,8475.3000,0.0400,4000,1131300002,CARG_FAB,Importe,2024,1,f,f
1c5bd9da-2f44-4335-99b3-c8b0a7568199,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131300002,CARG_FAB,Cantidad,2024,1,f,f
c00a6e5e-65a4-49d0-bafc-abed1784e4b1,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131300002,CARG_FAB,Tarifa,2024,1,f,f
33fc7463-806c-4783-8172-38952301f594,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,28060.1000,15000.5500,7999.3800,23827.2200,14819.3600,11640.1100,16733.7700,25160.4600,21331.6800,37860.3400,26852.6300,164923.0917,1000,1132000002,MAN_OBRA,Importe,2024,1,f,f
9ee0f8a8-3581-41ee-82cb-70db5389f5de,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8392561.0000,1000,1132000002,MAN_OBRA,Cantidad,2024,1,f,f
b17f01e5-4066-42f0-a0a5-0a0c120f1d05,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,0.0197,1000,1132000002,MAN_OBRA,Tarifa,2024,1,f,f
2737c442-5ef7-4c92-9357-f313b78a92d4,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,293900.6500,309652.6500,236250.2500,206307.6900,197815.1600,235392.7500,275041.8200,167615.9500,255861.4800,191549.0000,102123.1500,550756.2383,1000,1132000002,CARG_FAB,Importe,2024,1,f,f
43d3aa60-af8c-4daa-879c-5afef83f5242,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8392561.0000,1000,1132000002,CARG_FAB,Cantidad,2024,1,f,f
ada872f8-3b52-4aef-a9d0-07e0f0622413,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,0.0656,1000,1132000002,CARG_FAB,Tarifa,2024,1,f,f
45129b15-6848-4371-87ab-be7ef0e013bd,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,33619.4500,20799.4900,12460.5700,25006.6200,11058.9700,16323.5200,16067.1500,31142.8800,27262.8700,43751.6100,43637.6500,238604.4167,1000,1132000003,MAN_OBRA,Importe,2024,1,f,f
5d77df07-d5ef-4627-a4cb-c51b413dcefa,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2939621.0000,1000,1132000003,MAN_OBRA,Cantidad,2024,1,f,f
954bf574-19e1-481b-b719-db3dfba675ae,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,0.0812,1000,1132000003,MAN_OBRA,Tarifa,2024,1,f,f
0959b067-2551-400b-b42e-42e9fb4d68d6,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,81232.3000,140136.7700,126119.4800,72895.6800,80493.0300,125865.0200,89395.2900,126666.1400,70019.8600,99304.3900,224742.1500,448407.5293,1000,1132000003,CARG_FAB,Importe,2024,1,f,f
8726ac26-5b85-42ee-953d-f38c50ccf186,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2939621.0000,1000,1132000003,CARG_FAB,Cantidad,2024,1,f,f
c0253eed-f248-4acf-a4f4-baaeb59fc33d,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,0.1525,1000,1132000003,CARG_FAB,Tarifa,2024,1,f,f
a84d634a-2985-4ea3-ac75-7092a5a4b942,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,181231.6600,169584.0100,170035.8000,173233.7200,148179.0700,154690.7500,122662.4300,132530.7500,207033.6800,177440.1000,164693.3200,521325.7167,4000,1131700002,MAN_OBRA,Importe,2024,1,f,f
acdf5340-7a4d-438b-8bc2-b721402b268b,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131700002,MAN_OBRA,Cantidad,2024,1,f,f
b164725b-92f9-4eac-a5cd-d3a3d3ecaa74,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131700002,MAN_OBRA,Tarifa,2024,1,f,f
32b08ccf-0772-4520-8edd-b0219e93a85e,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,1947130.5500,1059269.4900,548140.0700,565763.3400,620644.1800,918900.7400,906269.6200,793785.8700,1436443.2400,965134.5200,1138144.5700,1190061.8289,4000,1131700002,CARG_FAB,Importe,2024,1,f,f
17fce661-c6f0-476a-8663-734ec6191d18,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131700002,CARG_FAB,Cantidad,2024,1,f,f
16049d39-cf68-4a00-b76d-b479ee0abd92,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131700002,CARG_FAB,Tarifa,2024,1,f,f
5dbcb145-485b-47ec-aa75-808ea5681865,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,78564.3300,84397.3600,77005.4000,79831.0000,76927.5100,80020.4700,88569.9300,67961.3700,101593.3600,57675.5100,56713.0800,108423.1979,1001,1133000003,CARG_FAB,Importe,2024,1,f,f
902c312e-fba9-444b-a033-ad1cde2700de,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29828.0000,1001,1133000003,CARG_FAB,Cantidad,2024,1,f,f
b1f06eb8-674b-469a-9e8e-08549a9f5334,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,3.6349,1001,1133000003,CARG_FAB,Tarifa,2024,1,f,f
a98c059e-3eb2-4295-8cec-e75d08616666,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,311361.4700,273423.3700,263886.2100,289551.8600,279275.6900,297210.5600,243520.3900,213513.2600,317379.8900,268952.3600,300754.9800,1013847.9917,4000,1131600001,MAN_OBRA,Importe,2024,1,f,f
8f6060f6-8406-479c-93a9-553c2f8976b9,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131600001,MAN_OBRA,Cantidad,2024,1,f,f
97d3a827-7d7f-487a-b15f-f78f1294edd8,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131600001,MAN_OBRA,Tarifa,2024,1,f,f
602b62a6-c9a1-40c5-aa02-5c1fb8f34c90,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,1350568.4100,1193204.0100,1354137.4200,1144033.9600,1159272.8400,1104557.5600,1151619.7800,1223738.4100,1413570.2000,1137546.8500,1334277.8800,1290990.1909,4000,1131600001,CARG_FAB,Importe,2024,1,f,f
e319f882-838c-449e-ba61-6ab35e687592,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131600001,CARG_FAB,Cantidad,2024,1,f,f
3e56d730-3c23-4dab-8b72-fbf93e7a7643,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131600001,CARG_FAB,Tarifa,2024,1,f,f
7cb76ce0-703f-4a21-9750-050341c2f27e,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,13628.5600,8807.0200,6325.1600,5590.1700,5692.7300,8494.2100,4430.4300,6061.9300,5054.3100,6478.1300,8017.3300,23560.4417,4000,1131200001,MAN_OBRA,Importe,2024,1,f,f
9edc06e0-b5a4-4327-8df4-31922aefc065,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131200001,MAN_OBRA,Cantidad,2024,1,f,f
572234b4-ef09-47d4-93c2-176449550356,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131200001,MAN_OBRA,Tarifa,2024,1,f,f
7264f3a0-df58-47ff-b1b6-ea2726d20855,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,1623.1700,2789.1200,1227.6100,807.4300,1643.7900,1752.4000,2491.9400,2099.2600,2405.9700,4179.0500,4448.8200,2745.7693,4000,1131200001,CARG_FAB,Importe,2024,1,f,f
917dd491-ba82-4648-ab2f-0b182971027e,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4000,1131200001,CARG_FAB,Cantidad,2024,1,f,f
44dbd6d6-59f7-481e-aa9a-dd4ee043fa7e,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,4000,1131200001,CARG_FAB,Tarifa,2024,1,f,f
8117bab3-6e37-409f-b885-fc2ff4ba147e,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,23773.4254,23773.4254,25303.3384,26445.3729,28549.0529,26445.3729,26445.3729,26445.3729,26445.3729,26445.3729,26445.3729,26445.3729,1001,1133000002,MAN_OBRA,Importe,2025,1,f,f
90998e15-ceb2-4eb4-90e5-e9d57e4db700,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,224106.9600,200631.5255,218039.4527,212046.9884,248352.4101,230754.3896,238065.2729,251869.9914,245575.6013,241097.0971,251089.5537,260258.3459,1001,1133000002,MAN_OBRA,Cantidad,2025,1,f,f
92a55ddc-db11-438f-be17-8398e0cfb105,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.1061,0.1185,0.1160,0.1247,0.1150,0.1146,0.1111,0.1050,0.1077,0.1097,0.1053,0.1016,1001,1133000002,MAN_OBRA,Tarifa,2025,1,f,f
9f5e8e6e-1525-4540-850d-b1ac98e3480c,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,658926.4874,650171.8802,673083.5175,706343.4357,726283.9344,729300.7752,704444.4923,763889.5715,701057.2407,747571.7945,714807.5704,755251.5711,1001,1133000002,CARG_FAB,Importe,2025,1,f,f
8512b05e-fd2c-42f4-a74a-bbf21e8d6def,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,2611,1123310001,CARG_FAB,Tarifa,2025,1,f,f
7c0823c0-7c50-4458-95a9-8ea7f9d86b45,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,224106.9600,200631.5255,218039.4527,212046.9884,248352.4101,230754.3896,238065.2729,251869.9914,245575.6013,241097.0971,251089.5537,260258.3459,1001,1133000002,CARG_FAB,Cantidad,2025,1,f,f
fd2f3f80-29d6-4a63-a60b-a6be8da14f54,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,2.9402,3.2406,3.0870,3.3311,2.9244,3.1605,2.9590,3.0329,2.8548,3.1007,2.8468,2.9019,1001,1133000002,CARG_FAB,Tarifa,2025,1,f,f
005f9a42-e3bf-4b44-9cb8-50ceaf2a2d7e,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,7923.7300,2230.1900,2631.6600,11594.9900,7355.6500,8169.8400,3060.1800,3790.1400,6906.4500,11594.9900,3649.7600,59081.3100,2120,1121201005,MAN_OBRA,Importe,2024,1,f,f
06b7f1ad-1191-45ab-b8b0-afdee7ba1572,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,252623.0000,2120,1121201005,MAN_OBRA,Cantidad,2024,1,f,f
bfeefd6e-9957-4fc6-8139-69db9f27a7ee,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,0.2339,2120,1121201005,MAN_OBRA,Tarifa,2024,1,f,f
3d94c105-6c73-4008-9f2f-c19a882deba4,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,517467.4400,469038.1400,516852.6100,438060.5800,468034.1900,334750.7800,313209.0600,257258.2000,822646.2400,-71538.9300,-63781.6000,149589.9810,2120,1121201005,CARG_FAB,Importe,2024,1,f,f
89b53a87-61f2-4833-8564-61d888e78205,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,252623.0000,2120,1121201005,CARG_FAB,Cantidad,2024,1,f,f
fc3ffaee-bfd3-4f05-93b6-c391571deeda,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,0.5921,2120,1121201005,CARG_FAB,Tarifa,2024,1,f,f
acc80d5d-77b1-4f62-a836-97e56754da37,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,55613.7762,55613.7762,59104.0602,61746.6429,65486.7229,61746.6429,61746.6429,61746.6429,61746.6429,61746.6429,61746.6429,61746.6429,2120,1121201005,MAN_OBRA,Importe,2025,1,f,f
7236018c-b4c4-41cd-bfd2-5d91ad8651e1,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,312949.0000,248101.0000,246099.0000,244090.0000,302295.0000,239568.0000,237573.0000,294126.0000,233058.0000,0.0000,251426.0000,311472.0000,2120,1121201005,MAN_OBRA,Cantidad,2025,1,f,f
effab31e-b977-47ba-949a-b2ec1ea2d34f,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.1777,0.2242,0.2402,0.2530,0.2166,0.2577,0.2599,0.2099,0.2649,,0.2456,0.1982,2120,1121201005,MAN_OBRA,Tarifa,2025,1,f,f
a663a321-cf3a-490d-8ffd-f5772c7b4103,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,132149.5197,143683.7616,136060.1730,145096.0473,152207.5948,169051.2306,126892.9041,125467.1540,240621.7096,136587.0449,152273.2451,185459.6514,2120,1121201005,CARG_FAB,Importe,2025,1,f,f
31294738-5367-4104-a62b-f5cbd48ad0a8,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,312949.0000,248101.0000,246099.0000,244090.0000,302295.0000,239568.0000,237573.0000,294126.0000,233058.0000,0.0000,251426.0000,311472.0000,2120,1121201005,CARG_FAB,Cantidad,2025,1,f,f
575955ef-957c-4f39-933d-6e0d14e8d53e,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.4223,0.5791,0.5529,0.5944,0.5035,0.7057,0.5341,0.4266,1.0325,,0.6056,0.5954,2120,1121201005,CARG_FAB,Tarifa,2025,1,f,f
9071a2c7-e951-4e20-82e2-bdcb4d73da45,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,49063.3800,31502.5200,30355.6900,83343.8400,37695.3400,35000.1400,32585.6900,31312.9600,44695.3800,70242.6600,32866.4400,329955.4867,2301,1123102001,MAN_OBRA,Importe,2024,1,f,f
37b4e7fa-f411-4114-a0a1-30476349bcc5,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2301,1123102001,MAN_OBRA,Cantidad,2024,1,f,f
c4f0d0b4-0422-4a50-9247-2e987c2c0bc2,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,2301,1123102001,MAN_OBRA,Tarifa,2024,1,f,f
f40b6666-34d3-43c4-88d7-3c9ff2b9261c,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,776792.7600,359476.4900,327591.3300,300234.7400,528811.5100,354722.8100,696588.1400,429795.7400,552517.8700,674869.7200,430629.2300,675181.1800,2301,1123102001,CARG_FAB,Importe,2024,1,f,f
097ba51c-eed9-47f4-884f-7262ff3b9e0c,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2301,1123102001,CARG_FAB,Cantidad,2024,1,f,f
7fa8f0f2-c0e7-4ac1-b045-789fdf2c9e3a,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,2301,1123102001,CARG_FAB,Tarifa,2024,1,f,f
5df13afe-70d5-4ac7-83cf-a79d885c9d86,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,310628.9731,310628.9731,329243.8211,378056.3163,394886.6763,378056.3163,378056.3163,378056.3163,378056.3163,378056.3163,378056.3163,392610.7385,2301,1123102001,MAN_OBRA,Importe,2025,1,f,f
2b427157-000b-4ce6-adf4-2675c91cd521,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2301,1123102001,MAN_OBRA,Cantidad,2025,1,f,f
e3909c00-665b-43ad-8b11-ed66c4af119f,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,2301,1123102001,MAN_OBRA,Tarifa,2025,1,f,f
8af6ca15-952a-4b26-a0ce-bb12b34cbe7f,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,1303888.5600,420386.0513,1246800.7935,788082.5053,983447.9312,1322246.4055,438885.4775,1142649.2430,1136505.1516,461961.7105,1280732.2286,1242395.3167,2301,1123102001,CARG_FAB,Importe,2025,1,f,f
aec744a2-003a-4d77-85b3-3991cb91e6dc,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2301,1123102001,CARG_FAB,Cantidad,2025,1,f,f
bcf988e3-1108-4b37-938f-41d80a19eeb7,2025-09-02 22:23:51.371,NMATAMOROS,2025-09-02 22:23:51.371,NMATAMOROS,,,,,,,,,,,,,2301,1123102001,CARG_FAB,Tarifa,2025,1,f,f
