id,createdat,createdby,modifiedat,modifiedby,reqavicola_id,material_producto_codigo,material_centrologistico_codigo,clasificacion_id,numeroperiodo,cantidad,estimacionhuevo,escenario
cbbceca2-325f-4b4f-9dc5-8e874dbd88ca,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,6,263.4300,1309889.1107,1
1d4a2ac4-a690-4fab-a676-9b815dfb8207,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,7,202.8000,1309889.1107,1
31e3deaa-8777-4e88-a7d1-d423392d04b7,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,8,183.3480,1309889.1107,1
473bc88a-ebf6-430f-825b-58b792baceda,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,9,196.6100,1309889.1107,1
c8dd7d9b-8335-470e-a7fe-03dd28f335c5,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,1,26877.0000,1309889.1107,1
94494d2c-0314-413e-94a0-cde8098b2779,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,2,172989.0000,1309889.1107,1
faae6c67-f197-4d49-b54a-c71faeaae390,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,3,221929.0000,1309889.1107,1
f796e1a9-c72b-4356-a1bf-6619af8616fb,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,4,163973.0000,1309889.1107,1
5b8726eb-6c3e-4ebc-8ecf-1510a1facbe8,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,5,151668.0000,1309889.1107,1
0812998e-1ab6-4376-a4c6-5275d76295c8,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,6,167703.0000,1309889.1107,1
a2b8214f-9170-4aa6-b184-1aca924b9bd2,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,7,117339.0770,1309889.1107,1
83c70d82-d803-4b0f-8395-22dba9b7a037,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,8,96723.1240,1309889.1107,1
aa8aea05-c341-424f-b50a-2003fdcca117,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,9,102841.3730,1309889.1107,1
cd366592-820d-42ee-abc4-da938709a7f9,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,1,740.6090,1309889.1107,1
68cdccb2-6edc-4ac7-8bc2-7a799abdcf4d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,2,1241.5440,1309889.1107,1
5590f6c2-0bb0-4a33-bc07-c2391b837da5,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,3,1177.2150,1309889.1107,1
f4292d36-cd94-404d-87d4-cecb1b35864b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,4,692.8270,1309889.1107,1
7ebfd18f-0f67-425e-ab15-8b5ec1b92843,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,5,592.4430,1309889.1107,1
1de9950c-6b40-42cf-968f-6103066d81fc,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,6,836.3900,1309889.1107,1
36488744-e9c5-4517-8240-8cb33b20f98d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,7,643.8890,1309889.1107,1
12b3ba3b-7dd9-4ea2-b683-d593a0849050,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,8,582.1310,1309889.1107,1
798de0f8-00af-46b6-89ce-fbce2750022e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,42b12260-e557-4571-8a48-789e2e8481d1,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,9,624.2370,1309889.1107,1
5f7b29c2-665a-48a7-abfb-877fc151f272,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,1,2856.4150,1426311.2305,1
2086ecfb-f2e3-43cd-ac8d-e83f955f73a6,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,2,10013.2410,1426311.2305,1
a1dac91c-8a72-41e6-a77b-13d1ab43bc7b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,3,7270.8390,1426311.2305,1
1ef6a05e-3da8-4b95-8846-86f72ca9c034,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,4,4837.2760,1426311.2305,1
065585c7-cea5-4031-bc4b-30d9b432ac55,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,5,3509.5280,1426311.2305,1
3d228668-c707-42a0-976c-e38dc3208109,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,6,2749.9890,1426311.2305,1
870d85c8-fec9-4750-9165-97f6b3a89630,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,7,3238.5890,1426311.2305,1
237f4dd1-a868-459b-bbb0-430ee21918b3,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,1,192.5940,1426311.2305,1
18fd7826-44b9-497a-a904-66b773e0fb9a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,2,675.1430,1426311.2305,1
6e060584-2621-4f44-81c8-be096c00a1d5,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,3,490.2360,1426311.2305,1
028342fc-94a4-4b5e-ac2f-0d3b43642c55,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,4,326.1530,1426311.2305,1
23e768db-99a4-43be-8a33-a9ac8d92a9ba,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,5,236.6300,1426311.2305,1
7c77eb46-1c7c-4fa0-ae2e-741c6c77e491,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,6,185.4180,1426311.2305,1
1e5ceb46-7e1e-4090-ab4a-ff645c0b73a3,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,7,218.3620,1426311.2305,1
77cbf3eb-0f04-429d-b205-99b5ab503237,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,1,964.4180,1426311.2305,1
cdd0f80e-4f64-46ed-9c7f-1ed1534376f1,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,2,3380.7950,1426311.2305,1
7c1850f5-50be-4fa8-b68b-7825eee9cc59,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,3,2454.8710,1426311.2305,1
a7bfee27-e6dd-4cca-aac7-a8017977d35b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,4,1633.2210,1426311.2305,1
daeef5cd-3143-424b-bf2f-b2c88bdbe606,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,5,1184.9300,1426311.2305,1
bac41f85-69bd-4a0c-960c-dfc4fd59021a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,6,928.4850,1426311.2305,1
62bc41bd-84f5-4b09-9656-864e1477da5e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,7,1093.4530,1426311.2305,1
9ddb73dd-0412-481e-9e37-b1f730cce1cc,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,1,161.8540,1426311.2305,1
ed0b2fca-1e01-42f3-99d7-7e589d689018,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,2,567.3820,1426311.2305,1
15d0da1c-3aa8-42b9-ab90-f3021e620812,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,3,411.9890,1426311.2305,1
e0081f77-09c4-4181-adc1-68d3c7cfff3e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,4,274.0960,1426311.2305,1
3ab8f669-3b48-4be5-b59a-beefa913ad8e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,5,198.8610,1426311.2305,1
d001ce62-903c-4880-9f8c-9daa198ac0f8,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,6,155.8230,1426311.2305,1
64799f48-f0e2-4b52-ac48-b298e0b17a4a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,7,183.5090,1426311.2305,1
ca300f44-bcb3-4aa8-bd48-3785de636256,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,1,21420.8330,1426311.2305,1
30b933dc-0d3d-4039-8192-e0d77e6eecb4,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,2,172308.0000,1426311.2305,1
ac5edf45-38e5-40b5-b4b6-80b1d9ecad65,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,3,185050.0000,1426311.2305,1
7be51ed1-ca3a-4ead-8f33-5e83298cf6c7,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,4,224826.0000,1426311.2305,1
996eb40c-bd4e-4935-ae0b-6a79651ca009,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,5,161879.9360,1426311.2305,1
1ec581de-2e3c-49a8-8390-7b42fd00c729,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,6,144443.8070,1426311.2305,1
ccd5dd82-4993-49e5-898b-a0bedd288ccd,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,7,160645.3970,1426311.2305,1
880425f0-3179-490e-b0ac-4128ae50674e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,1,513.8850,1426311.2305,1
205a9d78-6a04-4f22-8b09-4c7862f12947,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,2,1801.4390,1426311.2305,1
dd012d44-e7ce-43f5-8b34-4e79df743e6b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,3,1308.0650,1426311.2305,1
e7bda9b4-15bf-414a-bdb6-fe843f65a14b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,4,870.2540,1426311.2305,1
73d9a0c7-27c0-4b8a-b3c1-1461927592fe,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,5,631.3840,1426311.2305,1
40e38642-f999-44f5-aaf3-53b8d681dd3c,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,6,494.7390,1426311.2305,1
01cc60f1-f8ae-4100-8dbe-ec0ac5639f9e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,9536d6b4-ea13-40c2-98d9-acaedfad0905,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,7,582.6410,1426311.2305,1
3672f0c7-f7b4-469d-ae40-4b0c2adb0a99,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,1,1118.6940,1532919.3850,1
bbbb7419-f6f1-425c-9293-cf8063997ede,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,2,1762.8640,1532919.3850,1
5c084cef-1acf-4cd2-bab6-a54731217b1d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,3,659.8580,1532919.3850,1
88bc827f-6ad0-4670-b8ea-ce07054b74eb,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,4,206.7940,1532919.3850,1
37b9a9ca-56b4-4fd2-882c-cd2df89a97e3,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000000,2120,5572afc9-071e-4b2c-ae83-f51clas0jumb,5,219.7590,1532919.3850,1
bf03e1fb-b16e-4cfc-9772-a77c8be559aa,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,1,419.2640,1532919.3850,1
510df893-630c-4219-9237-3b0b8bcbbcc4,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,2,660.6850,1532919.3850,1
df82c826-5dbf-4f59-85b5-db062031d6fa,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,3,247.3010,1532919.3850,1
c13e0391-6e44-4298-9d80-d6dccc8fedc6,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,4,77.5020,1532919.3850,1
ede61550-d2a1-4a85-ac87-5dec0ec550fa,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000001,2120,5572afc9-071e-4b2c-ae83-f51clas0suci,5,82.3610,1532919.3850,1
328cb576-4e21-42dd-babe-c626f6dd849e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,1,2099.4740,1532919.3850,1
3570b3c2-c71f-4920-a75d-79ff8026573b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,2,3308.3990,1532919.3850,1
b3bfe666-aba8-4d9d-8852-e525956a5a9e,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,3,1238.3680,1532919.3850,1
02f48c90-c4c7-40dd-a63d-728bad3d493f,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,4,388.0950,1532919.3850,1
89f59206-0b57-4735-b682-8386eb0917ab,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000002,2120,5572afc9-071e-4b2c-ae83-f51clas0pewe,5,412.4270,1532919.3850,1
c01ae4f4-5c8f-46b7-8b6b-5bd898065352,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,1,352.3450,1532919.3850,1
5ea98be1-ff62-4bcd-a8da-cd6fbbf353f9,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,2,555.2330,1532919.3850,1
cb86df87-c70f-4713-afa5-503087d60922,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,3,207.8290,1532919.3850,1
47786a8c-476b-4e69-ab93-3bb0cf9fe5fe,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,4,65.1320,1532919.3850,1
4434a175-7e4b-4396-a845-9288fe378e2b,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000003,2120,5572afc9-071e-4b2c-ae83-f51clas0roto,5,69.2160,1532919.3850,1
b9f3705a-aedf-42fc-8bd9-3067360c6d1d,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,1,21480.0000,1532919.3850,1
0f35e0c2-f075-4032-b04b-11236ed7baec,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,2,220880.0000,1532919.3850,1
6e8aa7be-e127-4b23-8d84-ca3c8d173b71,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,3,183613.2640,1532919.3850,1
da8f1cfd-72ce-4cff-a91c-e9c0b8111d68,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,4,176284.6860,1532919.3850,1
4d75550f-17b2-4ff2-8606-d648de747c37,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000004,2120,5572afc9-071e-4b2c-ae83-f51clas0incu,5,207682.4230,1532919.3850,1
d90b96d3-9c9f-4baa-b3cc-e607ff4a9420,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,1,1118.6940,1532919.3850,1
717f7fed-d473-4a67-8892-8fe069f3e27a,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,2,1762.8640,1532919.3850,1
ac85e9bb-dfb3-450c-9dab-0c79b73edb02,2025-08-29 21:39:39.099,NMATAMOROS,2025-08-29 21:39:39.099,NMATAMOROS,899852b6-3b9a-42cb-be86-81bae2be619e,17000010,2120,5572afc9-071e-4b2c-ae83-f51clas0defo,3,659.8580,1532919.3850,1
