id,createdat,createdby,modifiedat,modifiedby,unidadproductiva_codigo,centrologistico_codigo,lote_codigo,materialprincipal_codigo,materialsecundario_codigo,genetica_codigo,ejercicio,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre,bloqueouser,bloqueoadmin,escenario
ada8934b-f261-4c7b-8c5e-38c008e9714b,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-566,16000001,12000022,ELCO,2025,0.0000,42309.9234,35258.2695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
945e4d59-e692-4c75-a835-2a45506f56f0,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-366,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92158.5973,0.0000,,,1
d1fe8f25-f222-4d5a-b085-ddf7ca577cc6,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-111,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5796.2948,57962.9480,,,1
c01ce2eb-c1e0-4940-a997-2ea185e8365a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-434,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,18700.3495,5342.9570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
78484d45-fe6c-45d0-9839-f6e2fa25d991,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-135,14000005,12000042,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,509.9457,764.9186,679.9276,0.0000,0.0000,0.0000,0.0000,,,1
c7699955-6b3d-4011-aabc-46db37f09769,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2303,PAV-037,16000001,12000002,ELCO,2025,0.0000,0.0000,31745.1380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
578432f5-e35f-4de3-8309-72783b032757,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-138,14000004,18000007,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
01a07004-a10b-42ad-83cc-5d2e45e78c38,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-223,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97743.9670,0.0000,0.0000,,,1
77628675-8afc-4512-a119-a4cd498b8fbf,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-163,16000001,12000000,ELCO,2025,7051.6539,14103.3078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
f39c36c6-105a-4b31-ac77-7715b53c9d77,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-138,14000004,14000004,ROSS,2025,0.0000,0.0000,0.0000,0.0000,2254.0000,4486.0000,5565.0000,4419.0000,4388.0000,5443.0000,0.0000,0.0000,,,1
c00a3bf0-0ad2-4b2d-9040-782de5683495,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2404,PAV-094,16000001,12000002,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54068.2860,0.0000,0.0000,,,1
1614b436-9d07-4eab-b937-996f2241e507,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-141,14000004,18000005,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,0.0000,,,1
b8980cc8-8943-4145-92ba-ce4be3d77abd,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-324,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,54170.1286,30954.3592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
6d7ad6fb-ca69-4e66-92e2-cd208552f354,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,C-126,14000005,18000310,COBB,2024,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,5.0000,,,1
4486cb31-b056-491e-8fe1-419ce2beab9c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-110,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,241.9840,290.3808,,,1
b92814f0-6956-47f0-84c4-0ab888cdcce0,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-080,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15752.6217,0.0000,0.0000,0.0000,0.0000,,,1
fd719ff6-e79a-47b0-80d5-8400012144ca,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,C-134,14000004,12000005,COBB,2025,4101.6360,2050.8180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
851dbcec-f714-4514-a671-588668f55659,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,C-134,14000003,18000005,COBB,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6400.0000,0.0000,,,1
0364f453-5692-4030-b376-2e1cec3aaf2c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-371,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41648.2880,49977.9456,,,1
579d6d54-74ce-46db-8211-eaaa22a36d3e,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-423,16000001,12000024,ELCO,2025,0.0000,0.0000,70516.5395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
496fd070-c770-43d0-928d-8ccd5dcd7000,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-151,16000001,12000023,ELCO,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34676.9506,,,1
2405bbe4-468a-4187-83bf-0fdf06bf1953,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,C-134,14000005,12000043,COBB,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,673.4400,673.4400,841.8000,673.4400,673.4400,841.8000,,,1
3ba7c4c4-4db5-4868-8523-730908583708,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2401,PAV-232,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16756.1086,75402.4887,0.0000,,,1
4ec181a4-8bfe-4699-b97f-b35020750b2d,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-058,16000001,12000002,ELCO,2025,0.0000,0.0000,0.0000,0.0000,3629.8727,14519.4908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
66f29431-1409-4158-9a6a-bacf74ed4f5c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-130,14000005,12000050,ROSS,2025,0.0000,0.0000,0.0000,509.1108,848.5180,678.8144,678.8144,84.8518,0.0000,0.0000,0.0000,0.0000,,,1
8b4e0863-cfff-4c93-b482-60a82f63b514,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-020,16000001,12000022,ELCO,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34950.2912,,,1
a2b43a05-1289-4df4-be23-3c45ad116216,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-473,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24991.5843,0.0000,,,1
8eba75d1-a2db-4098-ab18-c8c689747dd9,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,H-133,14000003,18000051,HUBB,2025,7200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
1e0d202d-b7c1-4bb3-b4bd-66457b38547e,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-039,16000001,12000021,ELCO,2025,0.0000,2010.5544,16084.4352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
c99e5462-3892-4c8d-afab-6923da1e617c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-048,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,56044.4870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
669960f3-1ae8-4ead-b490-4e792043911e,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-471,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25134.1632,0.0000,,,1
187333bb-7ea6-4232-8fd4-c55fb87b10c1,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2404,PAV-308,16000001,12000001,ELCO,2025,0.0000,0.0000,34443.4342,19681.9624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
0e0a89ef-4f05-40da-aaef-6aad3b34e78a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-626,16000001,12000021,ELCO,2025,0.0000,17437.4640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
35f04d90-03f4-4317-a94d-d8a99d701e34,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,H-133,14000005,12000042,HUBB,2025,0.0000,0.0000,751.5755,668.0672,501.0504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
1839891f-ff09-4cac-afff-0f7d1e81e2b7,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-169,16000001,12000021,ELCO,2025,0.0000,18804.4104,2350.5513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
bf30c2a5-d8bd-492d-8af7-78d430ba24dd,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-195,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,44010.8253,29340.5502,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
ec125c7b-0190-434c-ae71-5f29e254c6a1,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,C-139,14000004,12000004,COBB,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1552.0965,1293.4137,0.0000,0.0000,0.0000,0.0000,,,1
c14186ef-d990-4976-809f-b71852fcc6d1,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2303,PAV-327,16000001,12000003,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,10307.9656,2576.9914,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
8ba99ac6-f79c-4d42-9f9e-81818b1e5b1b,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-368,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25134.1632,0.0000,,,1
1592df09-c7f9-4755-a707-b3754ee91def,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-060,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,16146.7590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
0aa11a9a-29a9-4d46-9aa7-0e7a157bef45,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-060,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,13840.0795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
ae691d21-f03f-4f07-8fdf-9db037d169e7,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-367,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83780.5430,,,1
60bc48c6-672e-45cd-a85f-f1b28ccaef67,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-201,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92213.1584,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
92156e93-c02c-48c3-8c67-27dda8b055e6,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-129,14000000,18000310,ROSS,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,8.0000,0.0000,18.0000,,,1
69db14d3-1d8e-4070-9721-a00452200cf5,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-091,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56425.9164,32243.3808,0.0000,0.0000,,,1
4e5cddb3-fe3e-4783-8602-ede205d08127,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-457,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22028.6710,12587.8120,0.0000,0.0000,0.0000,,,1
6b1cd19e-2c4e-40b8-988c-defc1a2d6567,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-135,14000004,18000320,ROSS,2025,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
ad9a2a7a-86b0-4c24-b358-1cfec97e4ca0,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-209,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97452.5420,0.0000,0.0000,0.0000,0.0000,,,1
a61585d9-baea-4631-a146-eb56e7348d9a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-503,16000001,12000023,ELCO,2025,49361.5776,32907.7184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
6e04b5fd-7e3d-4c33-9ef5-ac15647ae8eb,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-416,16000001,12000022,ELCO,2025,28206.6156,49361.5773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
79fd8bc9-c8a6-4d41-b0af-ce949f431548,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-021,16000001,12000021,ELCO,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2055.6432,,,1
e574cadf-e4ce-41b0-9567-2a23b6ca913c,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-130,14000005,18000310,ROSS,2025,0.0000,18.0000,0.0000,14.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
70237e59-12e2-4a18-84d7-019b8cdd4521,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-130,14000000,18000047,ROSS,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,0.0000,10000.0000,,,1
9d09efbb-6875-4f1c-b08d-9db01b2ef59d,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-460,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71465.1971,0.0000,0.0000,0.0000,,,1
4076f014-5652-4cac-a3db-962817864a49,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2302,PAV-239,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75402.4887,16756.1086,,,1
8b3d4eca-154d-430d-8872-8ee2f61c21b4,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-085,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36778.0520,0.0000,0.0000,0.0000,,,1
8ceef3b9-c791-43a7-b326-95dea2661564,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-033,16000001,12000021,ELCO,2025,666.5870,5332.6960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
1a3a0780-e8a7-4573-9a7c-11040d5d34d0,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-636,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13848.1252,55392.5008,0.0000,0.0000,,,1
bef0eb92-d3a6-4811-9d2a-cf0a09602ed1,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,C-134,14000005,14000005,COBB,2025,0.0000,0.0000,0.0000,15952.0000,31716.0000,31462.0000,38972.0000,30893.0000,38260.0000,30324.0000,30071.0000,37233.0000,,,1
197d5b00-d17d-4496-8b29-6855786fd2e6,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,C-134,14000004,18000007,COBB,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,,,1
893fcfa2-ea58-4801-9f1c-fc65b7fc1b53,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2612,PAV-171,16000001,12000023,ELCO,2025,0.0000,0.0000,86108.5860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
cfeb1c3c-30f0-4b3b-a83c-d47f4d199d46,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-052,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,6245.6187,62456.1870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
15323007-3d2d-47bc-a319-5d530f2a3af7,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2614,PAV-574,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,45185.2630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
3c20213c-629b-4771-9dca-0146bd2990a5,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-525,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,73351.3760,7335.1376,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
f2e9b653-3508-4cfb-8696-319d5984fb4a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,C-134,14000004,18000291,COBB,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,1000.0000,,,1
1393cbb9-65cf-45e0-b29a-1489c8090960,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-458,16000001,12000002,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51837.7995,0.0000,0.0000,0.0000,,,1
599f0f62-4ae3-4c5f-925b-cade48e88cb3,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-418,16000001,12000003,ELCO,2025,0.0000,40279.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
2d437b38-575f-4755-8191-b2eaaf9a74ce,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-568,16000001,12000022,ELCO,2025,0.0000,0.0000,77882.8413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
99d42a84-e28b-4d40-8ec9-a6bc6418cf72,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-196,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,34230.6420,51345.9630,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
09c881a7-c864-46bf-8d0e-0c04b2a5eb62,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,H-133,14000000,18000047,HUBB,2025,0.0000,0.0000,10000.0000,0.0000,10000.0000,0.0000,0.0000,14000.0000,0.0000,10000.0000,0.0000,0.0000,,,1
a427a8ac-f318-4123-a1ce-7ce2a1a82e43,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2302,PAV-370,16000001,12000002,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97743.9670,,,1
132e2585-d8d5-4336-ba42-395abac507fc,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2613,PAV-439,16000001,12000022,ELCO,2025,0.0000,0.0000,0.0000,0.0000,46431.5388,38692.9490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
01b88b54-beb9-4f31-8838-a700235e1a4a,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-433,16000001,12000024,ELCO,2025,0.0000,0.0000,0.0000,0.0000,80144.3550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
448eccfa-7474-4007-809a-b4d5630c207d,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2611,PAV-512,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,50774.3820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
1673115b-fcba-43f9-874e-35ed66c52963,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2301,PAV-429,16000001,12000001,ELCO,2025,0.0000,0.0000,0.0000,70178.4974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,1
d9906f7d-062d-45cc-b1fa-6bb07cfc3630,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2610,PAV-528,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9577.0911,38308.3644,0.0000,0.0000,0.0000,0.0000,,,1
7375ee80-da0a-4e8e-8215-6888217b0fff,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2609,PAV-614,16000001,12000023,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70788.0190,0.0000,,,1
4ebd9e0f-6f8e-42b8-8411-4bd17830a74e,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,H-133,14000000,12000060,HUBB,2025,0.0000,0.0000,69.4984,69.4984,86.8730,69.4984,69.4984,86.8730,69.4984,69.4984,86.8730,52.1238,,,1
76d27dd1-b171-4988-b5ec-30f132b4986f,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,POS,2120,R-135,14000000,18000047,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,0.0000,10000.0000,0.0000,0.0000,14000.0000,0.0000,,,1
06bf5fc0-a0e5-4447-8046-dcacedefb221,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,DES,2020,R-141,14000004,12000005,ROSS,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.3520,650.8800,,,1
f3fc02fd-a73b-4014-94f2-7aa01d4b9159,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2300,PAV-408,16000001,12000003,ELCO,2024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11160.1366,,,1
1a9d401d-6ba4-427b-9a44-16ae43c52ca6,2025-09-02 21:05:11.942,NMATAMOROS,2025-09-02 21:05:11.942,NMATAMOROS,ENG,2608,PAV-610,16000001,12000021,ELCO,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16076.3229,0.0000,0.0000,0.0000,0.0000,,,1
