createdat,createdby,modifiedat,modifiedby,codigo,subnumero,serieactivo,descripcion,claseactivo_codigo,claseactivosap,centrocosto_codigo,fechainciodepreciacion,fechafindepreciacion,valorcompra,escenario,historico,fechacapitalizacion,moneda_code,bloqueouser,bloqueoadmin
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001385,0,"",TROCO DE ACERO INOXIDABLE,2000,,1131200002,,,7000.0000,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001386,0,"",TROCO DE ACERO INOXIDABLE,2000,,1131200002,,,7000.0000,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001387,0,"",TROCO DE ACERO INOXIDABLE,2000,,1131200002,,,7000.0000,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001388,0,"",TROCO DE ACERO INOXIDABLE,2000,,1131200002,,,7000.0000,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001389,0,"",TROCO DE ACERO INOXIDABLE,2000,,1131200002,,,7000.0000,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001390,0,"",TROCO DE ACERO INOXIDABLE,2000,,1131200002,,,7000.0000,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001391,0,"",TROCO DE ACERO INOXIDABLE,2000,,1131200002,,,7000.0000,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001392,0,N/A,MOTOR 0.5 HP MARCA BALDOR ELECTRIC,2000,,1123900001,,,22483.0700,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001393,0,N/A,MOTOR 0.5 HP MARCA BALDOR ELECTRIC,2000,,1123900001,,,22483.3100,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001394,0,"","VENTILADOR DE 36""  MARCA VALCO 5HP MODELO HF36N01",2000,,1123103001,,,20600.3100,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001395,0,"","VENTILADOR DE 36""  MARCA VALCO 5HP MODELO HF36N01",2000,,1123103001,,,20600.5300,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001396,0,"","VENTILADOR DE 36""  MARCA VALCO 5HP MODELO HF36N01",2000,,1123103001,,,20600.2900,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001397,0,"","VENTILADOR DE 36""  MARCA VALCO 5HP MODELO HF36N01",2000,,1123103001,,,20600.3200,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001398,0,"","VENTILADOR DE 36""  MARCA VALCO 5HP MODELO HF36N01",2000,,1123103001,,,20600.5300,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001399,0,"","VENTILADOR DE 36""  MARCA VALCO 5HP MODELO HF36N01",2000,,1123103001,,,20600.2700,1,t,2019-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001403,0,N/A,BOMBA CENTRIFUGA MARCA BARNES AUTOCEBANTE C/MOTOR,2000,,1131100001,,,296949.4400,1,t,2020-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001404,0,N/A,"BEBEDERO NIPPLE MARCA VAL-CO, SECTOR 6, POSTURA",2000,,1121201006,,,80647.3200,1,t,2020-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001405,0,N/A,"BEBEDERO NIPPLE MARCA VAL-CO, SECTOR 6, POSTURA",2000,,1121201006,,,80647.3300,1,t,2020-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001406,0,N/A,"COMEDERO DE CADENA MARCA VAL-VO, SECTOR 6, POSTURA",2000,,1121201006,,,446382.7000,1,t,2020-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001407,0,N/A,"COMEDERO DE CADENA MARCA VAL-VO, SECTOR 6, POSTURA",2000,,1121201006,,,444662.5400,1,t,2020-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001408,0,N/A,SISTEMA DE BEBEDERO AVICOLA  MARCA VAL-CO NIPLE,2000,,1121201001,,,75903.8900,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001409,0,N/A,SISTEMA DE BEBEDERO AVICOLA  MARCA VAL-CO NIPLE,2000,,1121201001,,,75903.8900,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001410,0,N/A,SISTEMA DE COMEDEROS AVICOLA MARCA VAL-CO,2000,,1121201001,,,385048.0400,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001411,0,N/A,SISTEMA DE COMEDEROS AVICOLA MARCA VAL-CO,2000,,1121201001,,,424613.8800,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001412,0,N/A,BOMBA AQUABOOST 2 HP DE ACIDO PERACETICO,2000,,1131100001,,,31444.0600,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001414,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1131100001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001415,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1131100001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001416,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1131100001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001417,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1123103001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001418,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1123103001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001419,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1123103001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100000160,0,"",AIRE ACOND 900O BTU MOLIEN,3000,,1132000002,,,9500.1200,1,t,2022-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001420,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1123103001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001421,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1123103001,,,22208.9700,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001422,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1131100001,,,22208.9800,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001423,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1131100001,,,22208.9800,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001424,0,"","VENTILADOR DE CAJA DE 48 PULGADAS DE METAL, 1/2 HP",2000,,1131100001,,,22208.9800,1,t,2020-02-29,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001425,0,"",BOMBA DE GASOLINA MARCA HONDA,2000,,1123104001,,,34127.4700,1,t,2020-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001428,0,N/A,AMPLIACIÓN CADENA EVISCERADO,2000,,1131100001,,,122090.3400,1,t,2021-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001429,0,8MWTW2031WJM,LAVADORA WHIRLPOOL 20 KG 12 CICLOS,2000,,1129900099,,,11960.0000,1,t,2021-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001430,0,"",CHILLER DE MENUDOS DE ESPIRAL,2000,,1131100001,,,478982.4500,1,t,2021-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001433,0,"",ATURDIDOR,2000,,1131100001,,,1745447.4000,1,t,2021-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001434,0,"",CORTADORA CIRCULAR AUTOMATICA STORK,2000,,1131100001,,,649905.1100,1,t,2021-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001435,0,"",ESTACION DE DESGANCHE,2000,,1131100001,,,460227.9200,1,t,2021-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001437,0,"",FUMIGADORA CON MOTOR ES726,2000,,1132000099,,,8453.9000,1,t,2021-08-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001438,0,"","DESGUAÑADORA C-35, HILO GRUESO 21-155",2000,,1132000099,,,8137.2000,1,t,2021-08-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001439,0,"",MAQUINA DE SOLDAR MARCA LINCOLN,2000,,1132000099,,,18500.0000,1,t,2021-08-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001348,0,N/A,BANDA TRANSPORTADORA,2000,,1131800001,,,0.0000,1,t,2019-03-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001441,0,"",TRANSFORMADOR DE 25 KVA,2000,,1129900099,,,51175.0000,1,t,2021-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001442,0,"",REDUCTOR DE VELOCIDAD DE 10 HP  RATIO 15:1,2000,,1132000099,,,60471.4400,1,t,2021-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001443,0,"",BIOFILTRO PARA CONTROL DE OLORES,2000,,1133000001,,,3971303.6100,1,t,2021-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001444,0,"",LAVADORA MARCA WHIRLPOOL DE 26 KG/12 CICLOS,2000,,1123104001,,,16330.0000,1,t,2021-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001445,0,"",FABRICACIÓN DE RIBBON PARA EJE DE MEZCLADORA,2000,,1132000002,,,320200.0000,1,t,2022-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001446,0,"",LAVADORA USADA MARCA KENMORE DE 2 PERILLAS,2000,,1131900001,,,7300.0000,1,t,2022-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001447,0,"",SECADORAS USADA MARCA WHIRLPOOL,2000,,1131900001,,,7650.0000,1,t,2022-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001448,0,"",SECADORAS USADA MARCA WHIRLPOOL,2000,,1131900001,,,7650.0000,1,t,2022-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001449,0,"",CORTADORA DE POLLO CP20 0.5 HP 110V-60HZ,2000,,1131200001,,,27393.0000,1,t,2022-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001450,0,"",BOMBA CENTRUFUGA SUMMIT CUERPO HO FO/IMP BRONCE,2000,,1131100001,,,52786.1500,1,t,2022-03-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001451,0,T236620035955,DESGUADAÑADORA C-35,2000,,1123205001,,,13681.1200,1,t,2022-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001453,0,"",CALENTADOR DE AGUA 80 Galones (2) 4.5 Kw ES6-80DOR,2000,,1123103001,,,31156.6900,1,t,2022-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001455,0,SN: 07171,HIDROLAVADORA K2 TELECOPICA MX,2000,,1131900001,,,2639.3400,1,t,2022-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001456,0,"",(1) EVAPORADORES BOHN MODELO: FBMA450BA 208-230/1/,2000,,1131600001,,,49797.8800,1,t,2022-08-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001457,0,"",(1) EVAPORADORES BOHN MODELO: FBMA450BA 208-23,2000,,1131600001,,,49797.8800,1,t,2022-08-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001458,0,"",(1) EVAPORADORES BOHN MODELO: FBMA450BA 208-23,2000,,1131600001,,,49797.8800,1,t,2022-08-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001459,0,"",(1) EVAPORADORES BOHN MODELO: FBMA450BA 208-23,2000,,1131600001,,,49797.8600,1,t,2022-08-01,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001460,0,"",LAVADORA DE ROPA STATE NNN20-21,2000,,1131900001,,,7500.0000,1,t,2022-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001461,0,371487572,MOTO PULVERIZADORA STIHLL MODELO SR-420,2000,,1123900001,,,15445.4600,1,t,2022-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001462,0,371487331,MOTO PULVERIZADORA STIHLL MODELO SR-420,2000,,1123900001,,,15445.4500,1,t,2022-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001463,0,4500036199,BOMBA CENTRIFUGA PEDROLIO CP210C 3HP 3PH-220/440V,2000,,1131100001,,,17330.3100,1,t,2022-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001464,0,4500036199-1,BOMBA CENTRIFUGA PEDROLIO CP210C 3HP 3PH-220/440V,2000,,1131100001,,,17330.3100,1,t,2022-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001465,0,4500036197 OC,CLIPEADORA EZ 4500 VERTICAL P260000,2000,,1131600001,,,88500.0000,1,t,2022-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001467,0,371010406,MOTOPULVERIZADORA STIHL MODELO SR-420,2000,,1123900001,,,15445.6500,1,t,2022-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001468,0,371465434,MOTOPULVERIZADORA STIHL MODELO SR-420,2000,,1123900001,,,15445.6500,1,t,2022-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001469,0,"",BOMBA NORTH STAR PRESION GASOLINA 5HP FACT 93558,2000,,1129900099,,,26864.5700,1,t,2022-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001470,0,"",LAVADORA SAMSUNG 22KG / INVERTER COLOR BLANCO,2000,,1129900099,,,17250.0000,1,t,2022-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001471,0,21K142811611J,BOMBA CENTRIFUGA FRANKLIN TURF,2000,,1129900099,,,19282.7400,1,t,2023-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001472,0,206703,DIE SUPPORT P/ SELLADORA POLY CLIP,2000,,1131600001,,,43515.0000,1,t,2023-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001473,0,601253-1,LAVADORA GENERAL ELECTRIC-USADA DDDS4-22,2000,,1131900001,,,7500.0000,1,t,2023-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001474,0,601253-2,LAVADORA GENERAL ELECTRIC-USADA UU31-22,2000,,1131900001,,,7500.0000,1,t,2023-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001475,0,"",LAVADORA MABE 22KG BLANCA FACT 9578,2000,,1123101001,,,16995.0000,1,t,2023-01-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001476,0,371650912,MOTOPULVERIZADORA (4203-011-2615) SN: 371650912,2000,,1132000099,,,15445.6500,1,t,2023-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001478,0,371950351,MOTOGUADAÑA STIHL/ MODELO F-220 / SN: 371950351,2000,,1123205001,,,15133.7400,1,t,2023-02-28,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001479,0,EU19391N010138,HIDROLAVADORA 3200PSI/ SN: EU19391N010138,2000,,1129900099,,,26838.2400,1,t,2023-03-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001480,0,"",HIDROLAVADORA HW1300 1885PSI 1800W-CONGELADO,2000,,1131700002,,,8500.0000,1,t,2023-03-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001481,0,"",BOMBA NORTH STAR PRESION 5HP1PH 1PH,2000,,1133000001,,,54283.0400,1,t,2023-03-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001482,0,D2200666,BOMBA VERTICAL GOULDS/Xylem 5HP,2000,,1133000001,,,99118.5000,1,t,2023-03-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001483,0,1986,BASCULA ACERO INOXIDABLE CW90X LED,2000,,1131600001,,,68301.7200,1,t,2023-03-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001484,0,SN: 1022-2097,BOMBA LAVADO A PRESION NORTH STAR - SN: 1022-2097,2000,,1123202001,,,30748.9200,1,t,2023-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001485,0,SN: 1122-4659,BOMBA LAVADO A PRESION NORTH STAR - SN: 1122-4659,2000,,1123205001,,,54283.0400,1,t,2023-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001486,0,SN: 0123-4878,BOMBA LAVADO A PRESION NORTH STAR - SN: 0123-4878,2000,,1123101001,,,54283.0300,1,t,2023-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001489,0,SN: 0123-4870,BOMBA LAVADO A PRESION NORTH STAR - SN: 0123-4870,2000,,1123104001,,,54283.0400,1,t,2023-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000078,0,601692,REMODELACION DE BODEGA MATERIAS PRIMAS PLANTA PROC,1200,,1131100001,,,0.0000,1,t,2024-11-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001490,0,SN: 0123-4877,BOMBA LAVADO A PRESION NORTH STAR - SN: 0123-4877,2000,,1123103001,,,54283.0600,1,t,2023-04-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001492,0,OP91522,BASCULA INOX OPTIMA OP91522,2000,,1131600001,,,34500.0000,1,t,2023-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001493,0,SN: C306654085,BASCULA DE PESAJE PPH / BENCH SCALE BBA231-3B60A,2000,,1133000001,,,23948.7500,1,t,2023-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001494,0,SN: 7415602920060,ESCALERA DE EXTENCION DE FIBRA DE VIDRIO 28 PIES-,2000,,1133000001,,,11844.9900,1,t,2023-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001495,0,SN: 11199922,BOMBA CENTRIFUGA IHM EUROLINEA 2-1/2 X1 1/2 ANSI,2000,,1133000001,,,53488.1100,1,t,2023-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001496,0,534E0305G04,COMPRESOR DE TORNILLO FRICK XJF 120S MODELO 534E03,2000,,1131700002,,,1362826.5500,1,t,2023-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001497,0,75763837267,LAVADORA MABE DE 22KG COLOR BLANCO,2000,,1123205001,,,12995.0000,1,t,2023-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001432,0,"",DESPLUMADORA,2000,,1131100001,,,5499173.5300,1,t,2021-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001498,0,121-090517,CORTADORA DE POLLO JR MARCA TORREY CP-20 CAP 30 Kg,2000,,1131200001,,,32142.5000,1,t,2023-07-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001499,0,SN:0423-5266,BOMBA NORTH STAR PRESION 5HP 1PH 3000PSI /,2000,,1131900001,,,53064.1300,1,t,2023-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001501,0,"",PISTOLA CORTA CLOACA VENT CUTTER  / SN:,2000,,1131100001,,,118313.7200,1,t,2023-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,60100439,0,"",FP2020_024 ESCANNER CDTGU/CADSUM,4001,,1113000002,,,0.0000,1,t,2020-05-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001502,0,"",PISTOLA CORTA CLOACA VENT CUTTER  / SN:,2000,,1131100001,,,118313.7100,1,t,2023-08-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001503,0,SN: 911503000,CLIPEADORA NEUMATICA LONDON LCE030/ SN: 911503000,2000,,1131600001,,,59500.0000,1,t,2023-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001504,0,6060A12,MEDIDOR DE AGUA INDUSTRIAL DE 4 ANSI 150 HIERRO FU,2000,,1131800001,,,14770.7200,1,t,2023-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001505,0,602908,MEDIDOR INDUSTRIAL PARA AGUA DE 1-1/4 NPT C/ADAPTA,2000,,1131800001,,,4634.4800,1,t,2023-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001506,0,60290,"MEDIDOR INDUSTRIAL PARA AGUA DE 1 NPT, C/ADAPTADOR",2000,,1131800001,,,3887.0300,1,t,2023-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100541,0,"",RACK DE ACERO DE 2 POSTES,3020,,1113000007,,,2016683.3000,1,t,2021-12-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001507,0,6060A11,"MEDIDOR INDUSTRIAL PARA AGUA DE 3 ANSI 150, HIERRO",2000,,1131800001,,,11929.9700,1,t,2023-09-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001514,0,"",FABRICACION E INSTALACION DE PLATOS-BUJES-SOPORTE,2000,,1131200002,,,379816.2500,1,t,2023-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,100100810,0,"",CAMARA DE 4 MEGAPIXEL HITBISION,3020,,1112340001,,,0.0000,1,t,2025-06-30,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,30000043,0,ING10104-00051,TECHO GENERADOR ELECTRICO,1200,,1131800001,,,82800.0000,1,t,2017-10-31,HNL,f,f
2025-07-21 14:23:59.299,DEVELOPER,2025-09-04 14:35:28.059,DBULNES,80001515,0,7506240655763,SOLDADORA SUMI-130X (13191) INVERTER 130AMP,2000,,1123900002,,,12100.0000,1,t,2023-10-31,HNL,f,f
