id,empleado_codigo,tipo_codigo,valores
9566be8e-a09e-4aa8-adb6-e17638a66be1,10952,SeguroMedico,"[0,0]"
f09d7a71-bae1-4a58-a1af-2f90ff28703b,10952,AporteAFP,[3]
7bff8e25-da51-475f-acd5-0c912a4e4662,10962,BonoCumplimiento,"[900,0,0,1,900]"
ce5388bb-6377-4212-a7a6-b7afae24c985,10962,SeguroMedico,"[0,0]"
8591a211-261f-4de6-8ea0-db28e9dcf4d5,10962,AporteAFP,[3]
8d31e36c-e50d-4891-8c83-678e2d623743,10966,BonoCumplimiento,"[900,0,0,1,900]"
d1df267f-cb92-42c1-8826-cadc11aaf1d3,10966,SeguroMedico,"[0,0]"
4503c3c9-22ef-4191-8450-dc9b3bc45296,10966,AporteAFP,[5]
4d1a4aeb-b192-4ca3-962f-98fa4090a155,10991,BonoCumplimiento,"[1500,0,0,1,1500]"
0d143131-ae82-4e43-a0a7-f8cbac8f924b,10991,SeguroMedico,"[0,0]"
3f0d034a-5c14-412d-ba1b-e02f3f607fb9,10991,AporteAFP,[4]
487edecc-7d3e-4751-8811-b52f2af59367,10996,BonoCumplimiento,"[1200,0,0,1,1200]"
95f775b1-5e46-4231-8573-10fd49c7e2b6,10996,SeguroMedico,"[0,0]"
ab991bf9-0e5b-45d9-9fe1-97890e88a06a,10996,AporteAFP,[5]
9e9da485-72a6-4bd4-afc9-e9b940d2c11b,10997,BonoCumplimiento,"[900,0,0,1,900]"
22719809-69af-456e-a17f-d0171cf86be0,10997,SeguroMedico,"[0,0]"
32f6ea12-c044-4454-a6bb-32cda3810c35,10997,AporteAFP,[3]
cb778ba8-e61b-44d9-a3f6-f8ffd6243f11,10999,BonoCumplimiento,"[900,0,0,1,900]"
90876f0d-ffe6-48de-8a25-cab8e175e71f,10999,SeguroMedico,"[0,0]"
1b32559e-0b96-458b-a1f2-457da8b79a99,10999,AporteAFP,[3]
677cb22b-cdba-4947-aef7-6f8922e82b1c,11000,BonoCumplimiento,"[900,0,0,1,900]"
be3af60b-cae8-4fe0-b49f-ed6f2f5372ad,11000,SeguroMedico,"[0,0]"
196c1f75-ef24-4c63-9164-b884a705fa56,11000,AporteAFP,[3]
37e11931-d87e-49e4-9a67-88378721a197,11004,BonoCumplimiento,"[900,0,0,1,900]"
11542938-8dea-450b-ac2c-e130c2f57d4c,11004,SeguroMedico,"[0,0]"
f5d453eb-d038-46bf-8e00-5405228ec6a2,11004,AporteAFP,[4]
f04cec5b-ea35-4807-ad7d-807e5571038a,11006,BonoCumplimiento,"[900,0,0,1,900]"
1e464cb9-2d94-4346-8d2d-163dffccff97,11006,SeguroMedico,"[0,0]"
69dd8a94-745e-498d-9b16-543a9b57a46e,11006,AporteAFP,[3]
5d2de982-c353-4861-b3dd-a5840e0ff60b,11008,BonoCumplimiento,"[3970,0,0,1,3970]"
e0e8f144-478f-4e58-b6ca-1c3252986e96,11008,SeguroMedico,"[602,602]"
6421eac6-57ff-4cfe-9112-7215752d4c68,11008,AporteAFP,[3]
a5444299-5147-4bd1-8942-28758b89957e,11021,BonoCumplimiento,"[6000,0,0,1,6000]"
530993c7-7a61-4091-aaa3-7d72343e3a37,11021,SeguroMedico,"[602,602]"
57432688-683d-473a-a0fa-c296e8712d18,11021,AporteAFP,[3]
db9a08bd-82e1-4844-81f0-c221dad8348c,11024,BonoCumplimiento,"[900,0,0,1,900]"
e45494c7-733e-465a-ad76-89c17739b0e6,11024,SeguroMedico,"[0,0]"
f88f35dd-c412-4ed8-abe5-36ec01c3d428,11024,AporteAFP,[3]
ad8c11ba-6fd5-4deb-9ba3-0e71f68f568b,11027,BonoCumplimiento,"[3970,0,0,1,3970]"
4856989d-a7cd-4fbb-a574-900bc105b9a3,11027,SeguroMedico,"[0,0]"
e4c5b4fe-9661-4706-b116-7ee2528be252,11027,AporteAFP,[3]
36033eaf-93df-431c-92ee-3891035b21bd,11028,BonoCumplimiento,"[900,0,0,1,900]"
a9c52392-1359-4c8c-aa14-3f4eeb3fcbe5,11028,SeguroMedico,"[0,0]"
6b04717d-b64f-42d2-bfc1-53a9f819061f,11028,AporteAFP,[3]
9990f503-01f1-4ce5-8842-d220a640cd80,11029,BonoCumplimiento,"[0,0,0,0,0]"
ff113706-0169-4c68-b6d2-dd2711a71ec5,11029,SeguroMedico,"[850,850]"
cb2b9830-4ea6-4860-a843-0cf5872b42d1,11029,AporteAFP,[5]
3a0f751b-69a5-44e4-9425-920edfd15d37,11031,BonoCumplimiento,"[900,0,0,1,900]"
b38324ed-27cc-44ce-b58f-f734663a1191,11031,SeguroMedico,"[0,0]"
4bf2af04-1b1a-40a9-bad6-880e73630463,11031,AporteAFP,[3]
bca4254a-44b9-40b1-ac5e-fe322cabe32b,11032,BonoCumplimiento,"[0,0,0,0,0]"
0d4b1d1f-894b-4c0e-9527-a9b78dbcc156,11032,SeguroMedico,"[850,850]"
7b94d076-99dc-4bad-8cad-992cf9418b17,11032,AporteAFP,[5]
298690fb-06fc-415f-b45e-484566bf32de,11033,BonoCumplimiento,"[900,0,0,1,900]"
a7148392-5a95-4d1a-8167-18e7ea6ef55f,11033,SeguroMedico,"[0,0]"
edd3f2c1-adc1-4c8a-8dd7-e4c6899871c2,11033,AporteAFP,[3]
68b122c5-6d11-483d-af26-36e93727e269,11035,BonoCumplimiento,"[6000,0,0,1,6000]"
26c24844-d307-4ba0-8349-f1c8318dcd66,11035,SeguroMedico,"[602,602]"
590d8c03-eba1-4415-ab29-5411cf627781,11035,AporteAFP,[3]
a88d7556-0fc8-4ef0-9b98-01a162147f02,11037,BonoCumplimiento,"[10887,0,0,1,10887]"
00403f86-4234-47b4-bcb8-bd5a16c278bb,11037,SeguroMedico,"[602,602]"
fbdaf34e-8e69-4756-a012-fa367025e956,11037,AporteAFP,[3]
7d3e7170-244b-4703-a4c1-42d5a0331f74,11039,BonoCumplimiento,"[1750,0,0,1,1750]"
eb4a76d3-9df4-4fc5-a4a7-dd1186b114fa,11039,SeguroMedico,"[0,0]"
4986e5eb-ced9-428e-89ad-94d742b59f85,11039,AporteAFP,[5]
3173e273-c1fe-4ddb-9cfe-49adad247bb8,11048,BonoCumplimiento,"[6000,0,0,1,6000]"
6b6c372b-1648-4345-a892-8d81bd8e608f,11048,SeguroMedico,"[0,0]"
dd9fdc07-305f-442d-a098-53fe27a644cf,11048,AporteAFP,[3]
db914c5e-8c40-4b58-ab6a-f19e78727bca,11054,BonoCumplimiento,"[3970,0,0,1,3970]"
c5bd4bd9-2338-4842-b07d-99e59b6c5427,11054,SeguroMedico,"[0,0]"
42764920-5d98-49cb-a3f0-e69a5a641f85,11054,AporteAFP,[3]
d8ffa691-5a08-4810-93cb-abb27b8c5ed9,11056,BonoCumplimiento,"[3970,0,0,1,3970]"
3ac19f33-3404-4457-b991-22f0160e62dc,11056,SeguroMedico,"[602,602]"
64d4058f-c7b5-4283-9f73-a405a19c988f,11056,AporteAFP,[3]
afec3a59-61dc-4fbf-84b6-60f21aa773ac,11057,BonoCumplimiento,"[1750,0,0,1,1750]"
6c0f5d87-ec48-4c76-a428-403a5962a9e6,11057,SeguroMedico,"[0,0]"
bf798bc0-f674-49dd-abb4-aff39f110062,11057,AporteAFP,[3]
2a307769-53dd-4b32-a9e7-cb075eedd4b6,11063,BonoCumplimiento,"[900,0,0,1,900]"
712b1cfd-28c5-4396-a66a-9b08682eaeee,11063,SeguroMedico,"[0,0]"
2aba2aa5-b798-4beb-b993-3c9381aabe0c,11063,AporteAFP,[3]
0c86d192-692d-4c97-a8f4-91b6a1f3d771,11069,BonoCumplimiento,"[1500,0,0,1,1500]"
03ac5936-0b20-443f-9fda-84c66d692578,11069,SeguroMedico,"[0,0]"
f822303b-2f1d-42ab-8681-806cfd8cab5e,11069,AporteAFP,[3]
99f328e3-fdf8-4ad5-98e5-f3edbe001585,11073,BonoCumplimiento,"[1020,0,0,1,1020]"
dc81467e-a11e-4bfb-835f-0a01ce8f91b0,11073,SeguroMedico,"[0,0]"
19348081-94f5-47bf-b541-a0a4831167a4,11073,AporteAFP,[3]
f81af676-5c04-4100-83f1-aab21c78f844,11074,BonoCumplimiento,"[1020,0,0,1,1020]"
06b2d6ff-25fc-43b7-856b-cd7b3c5843d5,11074,SeguroMedico,"[0,0]"
c66d6b94-4ea8-48a4-9929-fb738ed97ce6,11074,AporteAFP,[3]
ee098294-5fe8-4e84-8c4c-16ef2809c8f9,11080,BonoCumplimiento,"[900,0,0,1,900]"
3a0c521c-a5f5-4904-a868-ee5bd9b83280,11080,SeguroMedico,"[0,0]"
21c253d9-7aa5-4333-8b26-0507baa76442,11080,AporteAFP,[3]
f2ee0525-36a8-407c-a44b-c05d411b8ffa,11087,BonoCumplimiento,"[3970,0,0,1,3970]"
6d4bd628-7f7c-44b0-9089-03e20b868ac4,11087,SeguroMedico,"[602,602]"
0f368b85-54be-4770-af18-89a9de05c17a,11087,AporteAFP,[3]
6228936a-6495-4648-ab6d-961b40cbd3dd,11088,BonoCumplimiento,"[11767.25,0,0,1,11767.25]"
134f744d-e63e-4225-974c-2f24b955fd53,11088,SeguroMedico,"[602,602]"
ce507920-1f82-4b62-875d-9667dd71d6a8,11088,AporteAFP,[5]
b6f08f0a-8598-4d97-b54d-344a35aa53c5,11101,BonoCumplimiento,"[900,0,0,1,900]"
31e53b12-f9c5-45e1-a6fe-3a690245d35e,11101,SeguroMedico,"[0,0]"
27a1d9f2-c03d-4c81-a355-ae536e4b86c3,11101,AporteAFP,[5]
eb0259f1-a03b-4783-9ea6-6d1be9a91053,11102,BonoCumplimiento,"[1500,0,0,1,1500]"
0687f315-ed01-4b01-a491-1c54ee9df894,11102,SeguroMedico,"[0,0]"
0c305cb7-3ae8-43b8-911c-f6646d499413,11102,AporteAFP,[5]
12a62cc7-e7bc-415c-9323-f77c6054c0ad,11110,BonoCumplimiento,"[1500,0,0,1,1500]"
753fe7d7-8c72-421e-9678-592a99eeaa1d,11110,SeguroMedico,"[0,0]"
b79d17a8-c376-424f-b989-17f13fe4ad1d,11110,AporteAFP,[5]
a12e0739-afeb-4d95-af7f-d5cd9d20f7c7,11119,BonoCumplimiento,"[16057.25,0,0,1,16057.25]"
f4494290-7d6b-41ab-8293-075ab2c6103f,11119,SeguroMedico,"[850,850]"
1a9a2aa9-12bb-4cc4-94e7-1de910bc791a,11119,AporteAFP,[5]
370f539f-c77f-4f4a-9bbb-b497e805b52b,11120,BonoCumplimiento,"[900,0,0,1,900]"
368f4c72-2f86-41a7-bb7c-75c15107e442,11120,SeguroMedico,"[0,0]"
ae21929b-839f-40aa-9db6-fa47cba7ef6b,11120,AporteAFP,[3]
8dc3ab26-d729-48bf-82d7-95ef0071a286,11123,BonoCumplimiento,"[900,0,0,1,900]"
46fb62cc-637c-48bf-9656-f5a067bf54fd,11123,SeguroMedico,"[0,0]"
c777f970-3b3b-4aee-b70b-28680e2e3461,11123,AporteAFP,[4]
e1f06bb8-32a1-48d6-8afc-dfa9f8ac38d8,11130,BonoCumplimiento,"[2000,0,0,1,2000]"
b07763cf-8e22-49cd-a2cb-2882bb8e25b4,11130,SeguroMedico,"[0,0]"
8e2ac568-d117-4922-ab4f-f01fa9a6e664,11130,AporteAFP,[5]
81418f1f-4a5b-4ca9-b89b-89c6772de1f1,11138,BonoCumplimiento,"[900,0,0,1,900]"
c49285b3-93b9-4d10-ab53-751c45e456e6,11138,SeguroMedico,"[0,0]"
8cebd56a-08b2-4c71-a360-517301d40e05,11138,AporteAFP,[4]
a7c1893f-426a-4c61-a1a7-9cd076139379,11139,BonoCumplimiento,"[900,0,0,1,900]"
d6fb7476-58e8-4c2c-a84f-53fa0be5d938,11139,SeguroMedico,"[0,0]"
911131cd-4a8e-482b-8c2f-9115e1cc42e6,11139,AporteAFP,[5]
89af0510-5d83-433e-a75f-7bde5391f8f0,11140,BonoCumplimiento,"[900,0,0,1,900]"
b3e976ef-350a-4ef4-bd37-fab45d465fdf,11140,SeguroMedico,"[0,0]"
27dde236-3398-47e2-a978-d2241c44bd61,11140,AporteAFP,[3]
a79e7662-9c11-4115-87ed-1b72693aac73,11157,BonoCumplimiento,"[6000,0,0,1,6000]"
debedad1-fe2f-4d42-a009-b493332984c7,11157,SeguroMedico,"[602,602]"
401364d0-2061-43a6-881c-b33ad94d6fc1,11157,AporteAFP,[4]
5e4ab140-d5d9-4e53-b7ce-64539084c4af,11159,BonoCumplimiento,"[6000,0,0,1,6000]"
77595724-937e-4eac-87b4-087caa9c2aa9,11159,SeguroMedico,"[602,602]"
8f01af79-cf6e-42fc-b940-caa4c20bd462,11159,AporteAFP,[3]
41bc190f-e2bb-41de-8bab-48ece68c9245,11160,BonoCumplimiento,"[6000,0,0,1,6000]"
8bc6c1bb-5ec3-449d-9f45-96cbf6de77ff,11160,SeguroMedico,"[602,602]"
b628dcb7-ba71-4aeb-8581-b7ae5d8e93c0,11160,AporteAFP,[5]
1139ec25-3609-4e14-800f-139eedc76ba9,11168,BonoCumplimiento,"[1500,0,0,1,1500]"
bd48ce6a-0199-4aaa-a6be-141a27b6b9d8,11168,SeguroMedico,"[0,0]"
0b361cf3-eca1-4394-865c-d627f492a8e1,11168,AporteAFP,[3]
85dd7554-729f-43ba-b166-356eafb68477,11174,BonoCumplimiento,"[3970,0,0,1,3970]"
943b067d-2836-4625-bd36-648c64021b29,11174,SeguroMedico,"[602,602]"
8556de5b-2e49-418f-a4b8-c86c1f530c74,11174,AporteAFP,[5]
c178daaa-1fd7-4c4d-b592-3f3b6c2ca82f,11180,BonoCumplimiento,"[1200,0,0,1,1200]"
97b5e5b0-8e05-4496-8306-80f4165008ea,11180,SeguroMedico,"[0,0]"
92d455f4-179e-4642-af45-5a4657359edf,11180,AporteAFP,[5]
53b32e98-0425-44c8-b36c-c2bf06d24ad8,11208,BonoCumplimiento,"[3970,0,0,1,3970]"
266840be-dc3a-4575-8e6d-8c1edf8d4db9,11208,SeguroMedico,"[0,0]"
c8fed76b-49f8-4233-b20b-cb975fd009e5,11208,AporteAFP,[5]
07061716-ac5b-4aca-9932-670aa5ef85a8,11212,BonoCumplimiento,"[6000,0,0,1,6000]"
dc3c53fd-0ae7-437e-bd30-0482d67694ca,11212,SeguroMedico,"[602,602]"
4cb4cd65-0652-4ae6-b453-c9c43d72b4b0,11212,AporteAFP,[5]
2a94147d-54c9-4707-97cd-8180495393f9,11221,BonoCumplimiento,"[900,0,0,1,900]"
5e2f5022-8b57-4102-92bb-e4fd2dae08ef,11221,SeguroMedico,"[0,0]"
7d4ce972-5609-4dd8-b62b-9020569668fc,11221,AporteAFP,[3]
9ef23822-9259-463b-b81e-57c9250839fc,11234,BonoCumplimiento,"[900,0,0,1,900]"
809b6581-51aa-4bee-a5a0-a2e0efd3b208,11234,SeguroMedico,"[0,0]"
5c4e50b0-08f2-4afc-b04e-a3faa4efacca,11234,AporteAFP,[3]
3f7e05df-4e89-4b3d-8b4b-d853e172c406,11239,BonoCumplimiento,"[1750,0,0,1,1750]"
e8a90b0e-05e6-48f8-90d3-3bbda32737fc,11239,SeguroMedico,"[0,0]"
e9b773ea-04d7-4ac0-8669-063ed6d521cf,11239,AporteAFP,[5]
ad4437a7-573f-49ef-96b1-b3cd96ed8c56,11243,BonoCumplimiento,"[4200,0,0,1,4200]"
83d544a9-e0dd-4ebc-a1bf-b87da4a59489,11243,SeguroMedico,"[602,602]"
9364553b-17f2-421d-97c9-260198fa3fe1,11243,AporteAFP,[5]
2bd97c94-08f5-4128-afb9-788a09ea1d6d,11247,BonoCumplimiento,"[1750,0,0,1,1750]"
47194116-5ef4-4d28-af92-671d0f0df700,11247,SeguroMedico,"[0,0]"
797ceab9-3026-4e3a-abdf-106cd9864c52,11247,AporteAFP,[3]
d55450c1-39ff-4866-a1e4-f4dc71d0ad2b,11263,BonoCumplimiento,"[1750,0,0,1,1750]"
17e323b3-9a72-47e3-b41f-61c89b4ab18e,11263,SeguroMedico,"[0,0]"
14b08925-7f89-4027-8c23-aeaa2b5c6afb,11263,AporteAFP,[5]
d865bfe1-df71-40d7-a965-22d8398ee690,11273,BonoCumplimiento,"[3970,0,0,1,3970]"
027ab8d3-03d0-4899-8ff5-4e0be9995cc6,11273,SeguroMedico,"[0,0]"
cc49198f-7361-442f-81af-1f6db026f863,11273,AporteAFP,[3]
388fd72d-f48e-44a8-ad64-10b55844aca1,11283,BonoCumplimiento,"[900,0,0,1,900]"
0aeaf77f-972f-4fff-b8b2-91f7fa7e2dc3,11283,SeguroMedico,"[0,0]"
660c7de6-8624-4204-b99c-f9cb5f56a4a3,11283,AporteAFP,[3]
bfd8323c-d150-4c72-a9b5-da8628589ca1,11288,BonoCumplimiento,"[1020,0,0,1,1020]"
66b0e00a-96a4-4cbc-97d9-005376af76bf,11288,SeguroMedico,"[0,0]"
b9f56d2e-f314-4c20-b81e-12f20a2a101b,11288,AporteAFP,[3]
d31b6c5f-3b13-4595-ad2a-6fc129182702,11299,BonoCumplimiento,"[900,0,0,1,900]"
7a529d40-caf4-4ddf-9df8-0fee35c1a879,11299,SeguroMedico,"[0,0]"
72e4db93-362e-4d12-8daa-b6ad3ae582a2,11299,AporteAFP,[5]
a0d29eb1-aad9-433d-884b-61b7287cfffd,11304,BonoCumplimiento,"[3970,0,0,1,3970]"
059897dd-a76f-415d-8742-e0371f01e279,11304,SeguroMedico,"[0,0]"
6c6dffde-c83b-45e2-a7dd-525d66ae59da,11304,AporteAFP,[3]
4cf02b2f-5eab-410a-b553-755f085a6ab1,11308,BonoCumplimiento,"[3970,0,0,1,3970]"
1fdf650e-2f97-4075-83a8-3c25eee98a3d,11308,SeguroMedico,"[0,0]"
29e3d9b8-88e2-40c9-a139-bd744ebadcfb,11308,AporteAFP,[3]
de6ef6f3-20e5-4cf2-b0fe-500022be1d93,11312,BonoCumplimiento,"[900,0,0,1,900]"
1b689434-abee-4d37-9270-c63ee65493be,11312,SeguroMedico,"[0,0]"
b4fd5d87-f87e-4e1a-b625-5657b9b6b232,11312,AporteAFP,[4]
71272ca9-9295-4045-8dee-aaede9925f78,11313,BonoCumplimiento,"[900,0,0,1,900]"
671a0325-b20d-4f25-9098-1061a0769254,11313,SeguroMedico,"[0,0]"
b6eb06c6-c78e-4b0a-9524-47ee4060a0ce,11313,AporteAFP,[3]
408e6288-9498-4c9a-b16a-1e93addc112e,11316,BonoCumplimiento,"[1020,0,0,1,1020]"
193b3a76-25c2-4e95-8f24-623648a94450,11316,SeguroMedico,"[0,0]"
1eb29390-71ce-4899-9393-3a046ecd28db,11316,AporteAFP,[3]
dfe7a539-aee9-4542-a952-df69e473ac74,11325,BonoCumplimiento,"[900,0,0,1,900]"
ce5fbbb8-3ee1-4579-b5b2-bdebcaaf61de,11325,SeguroMedico,"[0,0]"
e0ebda10-ff60-453e-853f-a537278ca713,11325,AporteAFP,[3]
b35d3f6f-5997-4d00-923c-f35452e69930,11326,BonoCumplimiento,"[900,0,0,1,900]"
bd27f3fa-f5aa-467d-963b-e956febc11ae,11326,SeguroMedico,"[0,0]"
200f15f7-b57f-4b0d-804e-d29bfad2cbf9,11326,AporteAFP,[5]
6136bb34-6f5d-4fdf-874f-3e7fa83d501e,11331,BonoCumplimiento,"[3970,0,0,1,3970]"
9ac218c8-ee8e-478f-9934-945cc5721fb1,11331,SeguroMedico,"[602,602]"
55cbc4df-bcb4-407b-9787-a2a017f0ca91,11331,AporteAFP,[3]
f1d7748f-38e0-4551-ac47-84dc5d5c9359,11336,BonoCumplimiento,"[1500,0,0,1,1500]"
ed665267-484c-4033-a89b-87961c91f91b,11336,SeguroMedico,"[0,0]"
e97309db-cec3-4b1f-90ca-8cf7ffc07e49,11336,AporteAFP,[3]
806a978c-ed28-4394-bd8e-7d2263e98669,11337,BonoCumplimiento,"[3970,0,0,1,3970]"
e7ab156b-f8dd-4e97-871e-f3532a19c7fb,11337,SeguroMedico,"[602,602]"
508043a1-dfdb-45ae-8189-4aec03a338a3,11337,AporteAFP,[3]
dedecf8c-93fd-49a8-8536-f8dc882cd60b,11342,BonoCumplimiento,"[1200,0,0,1,1200]"
b9ca34b0-0f8a-48ea-9643-9bfd1b5520e1,11342,SeguroMedico,"[0,0]"
cb7384b9-944b-49d1-824b-4760ac94b9f8,11342,AporteAFP,[3]
8e108054-c536-41ed-adf2-32fb3f289118,11343,BonoCumplimiento,"[900,0,0,1,900]"
e37cab0e-d3c4-412e-a06e-f3761b7b7826,11343,SeguroMedico,"[0,0]"
62af64e4-67bd-41ce-a2cd-cee6413b8b18,11343,AporteAFP,[3]
6b020048-7b6b-4a34-8379-38e494b12259,11348,BonoCumplimiento,"[1500,0,0,1,1500]"
d0883d2d-54d0-4ccb-8003-7ba5fdf880ae,11348,SeguroMedico,"[0,0]"
349edea7-b29f-479d-955d-ca918afcbd9d,11348,AporteAFP,[3]
e720cd26-495d-4f0e-93cb-ec0ada8d619d,11350,BonoCumplimiento,"[900,0,0,1,900]"
4a511d30-320b-4e1d-8a5b-34536ee85744,11350,SeguroMedico,"[0,0]"
d3c12e8f-ba5c-4ab7-abfd-46d33254c552,11350,AporteAFP,[5]
c5958383-fb57-456f-b97c-e07cafe1dfb3,11360,BonoCumplimiento,"[900,0,0,1,900]"
b0727bb7-3a1b-4d81-9fb1-6d74e43326c8,11360,SeguroMedico,"[0,0]"
def31d92-5c52-461f-b20e-5bb26e27f96c,11360,AporteAFP,[5]
d675c412-7582-47ae-9111-2bb27411f1a9,11363,BonoCumplimiento,"[3970,0,0,1,3970]"
d1e54558-4c23-4207-8dbd-b4e0fc445d6e,11363,SeguroMedico,"[0,0]"
24a77222-3947-4852-99da-5dad523bc71d,11363,AporteAFP,[3]
1428818a-3c44-419a-8b9a-2d55bbcfb0a4,11372,BonoCumplimiento,"[900,0,0,1,900]"
d4cdcbd2-5b71-4d13-85d3-8d81da9960e6,11372,SeguroMedico,"[0,0]"
2a5a70ae-b70f-4619-a19a-15bd2f748dc6,11372,AporteAFP,[3]
1de5e43b-3da2-4c88-947a-2b44b669ece0,11377,BonoCumplimiento,"[3970,0,0,1,3970]"
c60afd64-a2c2-434d-a497-b3b7c3a005b4,11377,SeguroMedico,"[602,602]"
11dea976-529e-47ca-bafa-edd2f91fdaa5,11377,AporteAFP,[3]
4eda3879-d6f0-412d-89e4-a78d0ed22e41,11382,BonoCumplimiento,"[6000,0,0,1,6000]"
dcb9aa6f-c18d-4fcd-9728-6d1b3c239b21,11382,SeguroMedico,"[602,602]"
7b4acd57-dfa7-4f8a-b10c-1c50e73d956f,11382,AporteAFP,[3]
6dc2ce54-55c5-408d-bee0-4fb20df84f32,11383,BonoCumplimiento,"[3970,0,0,1,3970]"
f4fdf5e4-d3d2-45b9-8c03-53dd409221c2,11383,SeguroMedico,"[602,602]"
fb9fef9b-7a04-4167-828e-f39d5988462f,11383,AporteAFP,[3]
2536ce21-71e1-4589-b280-f4ad27da3271,11392,BonoCumplimiento,"[900,0,0,1,900]"
43691428-6642-4fb1-8cdf-4fe142c44d7b,11392,SeguroMedico,"[0,0]"
019b585e-704a-4bfe-8c17-100408cad63b,11392,AporteAFP,[3]
9f1505ef-e6a8-4a30-b0e2-633860d8ab20,11399,BonoCumplimiento,"[900,0,0,1,900]"
4954d615-f26b-49ea-988d-1bdd9642f076,11399,SeguroMedico,"[0,0]"
c7321cb3-36fc-41bd-8efe-b3da41a98c97,11399,AporteAFP,[3]
ba10334a-055a-4a5b-94dd-3544388c3e37,11402,BonoCumplimiento,"[6000,0,0,1,6000]"
9103b3a9-a8f7-470e-839b-801a966407ca,11402,SeguroMedico,"[602,602]"
99866a7f-8315-4176-bd08-a301b0d791f9,11402,AporteAFP,[5]
c45b5168-fc55-4138-aeb1-4ecb55a70469,11403,BonoCumplimiento,"[900,0,0,1,900]"
c10cbfa2-06ae-4bf1-a57e-af9d8d01c438,11403,SeguroMedico,"[0,0]"
443a78a4-0708-48b9-a3bd-c90d85d765fb,11403,AporteAFP,[3]
769a2d47-c5b4-447b-9734-8c824d98928a,11404,BonoCumplimiento,"[1500,0,0,1,1500]"
2276e182-2a43-4d43-9850-d5dc6c1c25c1,11404,SeguroMedico,"[0,0]"
4e8e1fb8-ce6a-4cb4-a57b-17ae103b0769,11404,AporteAFP,[3]
8e5e1a12-dfe4-4fb0-be53-18136884eb2f,11408,BonoCumplimiento,"[3970,0,0,1,3970]"
6d248309-366a-4f47-b601-712056bf2cc5,11408,SeguroMedico,"[0,0]"
1543033c-e59d-4968-9d61-a6d56e0faea3,11408,AporteAFP,[3]
fa04917f-b2bd-4c30-80b6-05c9796f2860,11424,BonoCumplimiento,"[900,0,0,1,900]"
e3314941-2274-4092-88d5-94baad443f6c,11424,SeguroMedico,"[0,0]"
166e751f-ecf8-4675-8773-d625c77e79e1,11424,AporteAFP,[3]
495901f0-1d35-443e-92cf-b3da54654c4d,11432,BonoCumplimiento,"[1750,0,0,1,1750]"
68f87cf9-2f90-4424-baf3-d1c6e17bd382,11432,SeguroMedico,"[0,0]"
084aab2a-0fdf-4e8c-8959-fe1cfa3e72ca,11432,AporteAFP,[3]
8ef387d0-67c8-42f1-ad28-f044c086276b,11434,BonoCumplimiento,"[3970,0,0,1,3970]"
d348fa80-c6d0-45fe-8509-62242fdb5d68,11434,SeguroMedico,"[602,602]"
a121b5ed-600d-4e29-8bae-632e086a5387,11434,AporteAFP,[5]
d1b9bdec-cfba-4321-abe4-6a34e0863a83,11438,BonoCumplimiento,"[900,0,0,1,900]"
003b386b-9be2-4bf5-8a36-66b31fc32508,11438,SeguroMedico,"[0,0]"
f08e7d04-5a0e-4050-ab2c-6aefc1f27a52,11438,AporteAFP,[3]
a58829c4-b464-40b1-a1d2-ee137e2ebf2c,11445,BonoCumplimiento,"[900,0,0,1,900]"
c019799f-a6c4-46de-ada5-d27d4f941523,11445,SeguroMedico,"[0,0]"
3ed0b8f7-af7d-4d2f-b5a2-fec28fbd040e,11445,AporteAFP,[3]
7b6939f1-ec2c-4bbc-80bc-35af1907bbca,11447,BonoCumplimiento,"[2875,0,0,1,2875]"
ac8ff406-4d94-4bb4-aa43-5fbe63f89eb0,11447,SeguroMedico,"[0,0]"
8465b52b-5f4a-4d31-8236-b3be462af94e,11447,AporteAFP,[3]
82fcc54c-72a6-411d-9b59-901f20838edd,11460,BonoCumplimiento,"[5000,0,0,1,5000]"
c7e3f5d0-b066-4002-a23f-8353aeea3d1c,11460,SeguroMedico,"[602,602]"
740b4e33-8e20-4db7-a4fe-49a68be2a5ac,11460,AporteAFP,[3]
ae1dda9d-82ad-4ad4-9880-b207db7ba33c,11465,BonoCumplimiento,"[3970,0,0,1,3970]"
8090e554-2848-42e8-b6d8-28b55ec58824,11465,SeguroMedico,"[0,0]"
1960bb76-c340-4625-baed-aeb96ddcfb54,11465,AporteAFP,[3]
2cea70c7-1121-4476-8bb8-f0a660794df2,11466,BonoCumplimiento,"[900,0,0,1,900]"
92c585ab-701c-47a2-9105-11ea0b2dea80,11466,SeguroMedico,"[0,0]"
da6d02a6-28f7-4379-aebf-0ba397855a03,11466,AporteAFP,[3]
f0b3c9c2-6029-4104-b873-f9ff9aca51ee,11470,BonoCumplimiento,"[1020,0,0,1,1020]"
28982331-1567-4157-b173-5c66522ade7a,11470,SeguroMedico,"[0,0]"
cfd4c804-ca37-401c-a01e-96f42c3c6aa2,11470,AporteAFP,[3]
95901745-97b0-4b0e-a35e-5828def480ee,11474,BonoCumplimiento,"[900,0,0,1,900]"
4a9b510d-059e-4668-be98-c796a3efa795,11474,SeguroMedico,"[0,0]"
ba3ba6d4-1e9c-4dca-bfa0-5c7c238c6603,11474,AporteAFP,[3]
2fdfa9c1-ab82-4fed-bda2-4bbef4c0394a,11478,BonoCumplimiento,"[3970,0,0,1,3970]"
