id,createdat,createdby,modifiedat,modifiedby,sociedadfi_codigo,centrocosto_codigo,centrologistico_codigo,tipodistribucion_codigo,indicadorcuenta,agrupador_codigo,ejercicio,periodop1,periodop2,periodop3,periodop4,periodop5,periodop6,periodop7,periodop8,periodop9,periodop10,periodop11,periodop12,participacionp1,participacionp2,participacionp3,participacionp4,participacionp5,participacionp6,participacionp7,participacionp8,participacionp9,participacionp10,participacionp11,participacionp12,empleado_codigo,bloqueouser,bloqueoadmin,escenario
61ee1b55-057b-4d2d-9da6-3682b84a8821,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1111200003,,SE,SEGPATRIM,5_SS_GPS25,2025,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,1.0100,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,,t,t,1
ea44cbe3-4c7b-48b4-b941-270cd3276e9f,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:16.996,NMATAMOROS,1000,1113000008,,M2,GTOALQUIL,1_AQ_CJ25,2025,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,t,t,1
d8852807-62f8-4fad-8eb1-634ff3bd07eb,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:16.996,NMATAMOROS,1000,1113000001,,M2,GTOALQUIL,1_AQ_CS25,2025,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,t,t,1
871678de-d53a-4a3e-8da1-b4d3a35d92e3,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:16.996,NMATAMOROS,1000,1111100001,,M2,GTOALQUIL,1_AQ_OP25,2025,12.7500,12.7500,12.7500,12.7500,12.7500,12.7500,12.7500,12.7500,12.7500,12.7500,12.7500,12.7500,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,,t,t,1
8a663893-2ea4-4261-b673-312b0edb14bf,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:16.996,NMATAMOROS,1000,1111100002,,M2,GTOALQUIL,1_AQ_OP25,2025,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,,t,t,1
56fd7a31-b6f7-4701-a482-0daa95cce996,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:16.996,NMATAMOROS,1000,1111100003,,M2,GTOALQUIL,1_AQ_OP25,2025,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,1.9600,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,,t,t,1
5ad5d3c3-9be7-439c-83d9-5fa1bb8aea95,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1140000004,,SEI,SEGINDUST,3_SI_GR25,2025,1.0200,2.0200,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.9900,0.0000,1.0200,0.0102,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0099,0.0000,0.0102,,t,t,1
b3777040-1118-471e-84d2-680699fed7b5,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1112310001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
32c0f8da-6116-44a2-b9c1-433b9b595288,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1112330001,,SEI,SEGINDUST,3_SI_GR25,2025,1.0200,0.0000,1.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0400,0.0102,0.0000,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0204,,t,t,1
86eb6cce-49d4-4e39-9fa5-8bec70b710a8,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1112330002,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,1.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
8aa5b8f7-ab3b-430d-8ec6-52b0b24f93eb,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1112330003,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,1.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0400,0.0000,0.0000,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0204,,t,t,1
3a8910af-bd27-4f5e-857b-7bd10a7827d6,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1112340001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,1.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
8c9e4085-34a5-43c0-ae4b-713eb42404eb,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1140000005,,SEI,SEGINDUST,3_SI_GR25,2025,1.0200,2.0200,1.0200,0.9900,0.9900,2.9400,0.9800,5.0000,1.0100,0.9900,1.0200,2.0400,0.0102,0.0202,0.0102,0.0099,0.0099,0.0294,0.0098,0.0500,0.0101,0.0099,0.0102,0.0204,,t,t,1
9b9e64a7-2eb8-435f-a91c-58d6ea3bcf31,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1140000006,,SEI,SEGINDUST,3_SI_GR25,2025,0.0400,0.0100,0.0400,0.0100,0.0100,0.0200,0.0300,0.0000,0.0100,0.0100,0.0100,0.0100,0.0004,0.0001,0.0004,0.0001,0.0001,0.0002,0.0003,0.0000,0.0001,0.0001,0.0001,0.0001,,t,t,1
a2f2782c-ceea-44ff-b257-8cd859f02aac,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1111200002,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
592a49de-50c8-498b-8cd0-9347422255e4,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1111200003,,SEI,SEGINDUST,3_SI_GR25,2025,1.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
6682807d-fe1d-4cc4-a503-3cfd8ef0d536,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1123102001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,1.0100,5.1000,2.9700,0.9900,0.9800,1.9600,1.0000,4.0400,0.9900,1.0200,1.0200,0.0000,0.0101,0.0510,0.0297,0.0099,0.0098,0.0196,0.0100,0.0404,0.0099,0.0102,0.0102,,t,t,1
29b251bb-6c5f-4956-b13d-86dcfceba174,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1123103001,,SEI,SEGINDUST,3_SI_GR25,2025,1.0200,1.0100,6.1200,0.9900,1.9800,0.9800,2.9400,1.0000,4.0400,0.9900,1.0200,2.0400,0.0102,0.0101,0.0612,0.0099,0.0198,0.0098,0.0294,0.0100,0.0404,0.0099,0.0102,0.0204,,t,t,1
6a6e5151-f02d-4cf0-bf0b-2b6192b2a7cd,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1123307001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
8e94e01b-d665-4b9f-ae31-35f68402fa98,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1123309001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
e0f9bfd6-67f9-4357-976c-82de4b9979cd,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1123310001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
d162c3f9-123b-4d75-91c3-cd7e49f438ed,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1123311001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
72d24cea-4c23-40c0-b037-2290e133bc19,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1123900002,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,2.0200,4.0800,0.0000,0.9900,0.0000,0.9800,0.0000,8.0800,0.0000,0.0000,0.0000,0.0000,0.0202,0.0408,0.0000,0.0099,0.0000,0.0098,0.0000,0.0808,0.0000,0.0000,0.0000,,t,t,1
2794c3af-d097-43a3-bd38-5558973874e0,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131100001,,SEI,SEGINDUST,3_SI_GR25,2025,8.1600,12.1200,5.1000,11.8800,6.9300,6.8600,12.7500,12.0000,6.0600,7.9200,18.3700,14.2900,0.0816,0.1212,0.0510,0.1188,0.0693,0.0686,0.1275,0.1200,0.0606,0.0792,0.1837,0.1429,,t,t,1
d2e6f386-878d-49ac-8855-a66f9148ea8e,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131100002,,SEI,SEGINDUST,3_SI_GR25,2025,3.0600,3.0300,3.0600,1.9800,4.9500,1.9600,2.9400,1.0000,0.0000,4.9500,3.0600,2.0400,0.0306,0.0303,0.0306,0.0198,0.0495,0.0196,0.0294,0.0100,0.0000,0.0495,0.0306,0.0204,,t,t,1
ae46771b-a866-4b5a-b8c6-b232fb79ddc4,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131500001,,SEI,SEGINDUST,3_SI_GR25,2025,1.0200,0.0000,0.0000,0.9900,0.9900,0.0000,1.9600,1.0000,0.0000,0.0000,1.0200,0.0000,0.0102,0.0000,0.0000,0.0099,0.0099,0.0000,0.0196,0.0100,0.0000,0.0000,0.0102,0.0000,,t,t,1
0430e7af-5ce5-48ec-9786-b929053f30e6,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131600001,,SEI,SEGINDUST,3_SI_GR25,2025,11.2200,8.0800,9.1800,23.7600,7.9200,19.6100,9.8000,9.0000,13.1300,8.9100,15.3100,16.3300,0.1122,0.0808,0.0918,0.2376,0.0792,0.1961,0.0980,0.0900,0.1313,0.0891,0.1531,0.1633,,t,t,1
a8352071-62e9-4f5f-9e1c-ebb80ef878e8,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131700001,,SEI,SEGINDUST,3_SI_GR25,2025,6.1200,3.0300,4.0800,0.9900,7.9200,2.9400,3.9200,1.0000,9.0900,0.9900,1.0200,3.0600,0.0612,0.0303,0.0408,0.0099,0.0792,0.0294,0.0392,0.0100,0.0909,0.0099,0.0102,0.0306,,t,t,1
a69ad83e-8d17-4564-bdee-5c44cabb81d5,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131700002,,SEI,SEGINDUST,3_SI_GR25,2025,6.1200,3.0300,3.0600,0.9900,2.9700,9.8000,2.9400,1.0000,5.0500,0.9900,10.2000,2.0400,0.0612,0.0303,0.0306,0.0099,0.0297,0.0980,0.0294,0.0100,0.0505,0.0099,0.1020,0.0204,,t,t,1
28f194db-022d-44d6-bea6-f92603413e46,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131900001,,SEI,SEGINDUST,3_SI_GR25,2025,9.1800,3.0300,1.0200,1.9800,1.9800,6.8600,7.8400,4.0000,1.0100,1.9800,3.0600,4.0800,0.0918,0.0303,0.0102,0.0198,0.0198,0.0686,0.0784,0.0400,0.0101,0.0198,0.0306,0.0408,,t,t,1
6f3a5eb2-74d2-43b4-b8d7-0d1e19c3fa02,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1112100001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,5.0500,4.0800,12.8700,12.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0505,0.0408,0.1287,0.1287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
7fd3fa68-a91e-4fb2-a0de-cafab436e142,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1121299001,,SEI,SEGINDUST,3_SI_GR25,2025,2.0400,0.0000,2.0400,3.9600,0.0000,0.0000,2.9400,0.0000,1.0100,3.9600,0.0000,0.0000,0.0204,0.0000,0.0204,0.0396,0.0000,0.0000,0.0294,0.0000,0.0101,0.0396,0.0000,0.0000,,t,t,1
3af68aec-cb58-45b0-bd83-9d98434e5de6,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1122101001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
9559c482-bf73-4984-b94d-677782219a98,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131300001,,SEI,SEGINDUST,3_SI_GR25,2025,2.0400,0.0000,0.0000,0.0000,0.9900,1.9600,0.9800,1.0000,0.0000,0.0000,3.0600,0.0000,0.0204,0.0000,0.0000,0.0000,0.0099,0.0196,0.0098,0.0100,0.0000,0.0000,0.0306,0.0000,,t,t,1
8448a309-401f-4a85-80ad-e6fab76bb935,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131300002,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
7ec7eb3c-343d-4379-b791-baac5e5b5276,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131400001,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
4926f7a4-deb1-4c4d-95fa-e24adba0d430,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:43:01.07,NMATAMOROS,1000,1123900002,,SGV,GTOSEGURVE,4_SVE25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
0a9e5d69-99d9-4084-9605-72f45472ba0a,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:43:01.07,NMATAMOROS,1000,1113000004,,SGV,GTOSEGURVE,4_SVE25,2025,83.6700,83.6700,83.6700,83.6700,83.6700,83.6700,83.6700,83.6700,83.6700,83.6700,83.6700,83.6700,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,,t,t,1
9ccf68b9-8e72-421a-85fb-f71a52810a1a,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1123103001,,KW,GTOENERGI,2_EE_GNA25,2025,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,t,t,1
ab4ad9e3-68f3-48d0-ac7a-53b6f2cd4238,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1123104001,,KW,GTOENERGI,2_EE_GPB25,2025,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,t,t,1
ec8d7602-09cc-4b42-9184-1a871d33365d,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111100001,,KW,GTOENERGI,2_EE_OP25,2025,14.5600,14.5600,14.5600,14.5600,14.5600,14.5600,14.5600,14.5600,14.5600,14.5600,14.5600,14.5600,0.1456,0.1456,0.1456,0.1456,0.1456,0.1456,0.1456,0.1456,0.1456,0.1456,0.1456,0.1456,,t,t,1
8de4f40d-0620-46ed-ae08-ad3ad88d9c5d,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111100003,,KW,GTOENERGI,2_EE_OP25,2025,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,,t,t,1
44d93e96-ae3d-49b4-95e6-5fa1587eb177,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:37.828,NMATAMOROS,1000,1131400003,,SEI,SEGINDUST,3_SI_GR25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
538db7fe-41ed-43a2-af3d-3db3ac43c146,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1113000001,,SE,SEGPATRIM,5_SS_RV25,2025,18.0000,19.3900,20.2000,14.8500,19.0000,19.0000,20.2000,18.8100,20.2000,19.1900,16.6700,19.0000,0.1800,0.1939,0.2020,0.1485,0.1900,0.1900,0.2020,0.1881,0.2020,0.1919,0.1667,0.1900,,t,t,1
0af8d660-cbb9-4535-a337-05c8adaebcf7,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:45.984,NMATAMOROS,1000,1123103001,,SE,SEGPATRIM,5_SS_GU25,2025,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,9.1800,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,,t,t,1
28a54be7-fc59-44ec-9fc7-06facb779717,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111100003,,SGI,GTOSEGURIN,4_SCI_ED25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
d4341351-b1d2-44cb-9f47-66e8aaedec17,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1111200004,,SGI,GTOSEGURIN,4_SCI_ED25,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,t,t,1
6aefb373-a3be-4264-868d-610b1b57603f,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1113000005,,SGI,GTOSEGURIN,4_SCI_EC25,2025,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.9700,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,0.0097,,t,t,1
a605d268-b69d-44c6-87c4-63e162514884,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1112100001,,SGI,GTOSEGURIN,4_SCI_EC25,2025,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,,t,t,1
d11bd10c-2e81-413d-86a3-25a0f2d61e9f,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111100005,,KW,GTOENERGI,2_EE_OP25,2025,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,2.9100,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,,t,t,1
7955acdf-fc37-4554-9f5f-9368b8210090,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111200001,,KW,GTOENERGI,2_EE_OP25,2025,17.4800,17.4800,17.4800,17.4800,17.4800,17.4800,17.4800,17.4800,17.4800,17.4800,17.4800,17.4800,0.1748,0.1748,0.1748,0.1748,0.1748,0.1748,0.1748,0.1748,0.1748,0.1748,0.1748,0.1748,,t,t,1
11482027-ab70-4d94-a6f9-d522b55cd25c,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111200002,,KW,GTOENERGI,2_EE_OP25,2025,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,,t,t,1
b3406978-c83e-4943-aae8-1132fdbe6383,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111200003,,KW,GTOENERGI,2_EE_OP25,2025,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,,t,t,1
a834a007-c35e-4bfa-b65a-718bde9d02c6,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111200007,,KW,GTOENERGI,2_EE_OP25,2025,4.8500,4.8500,4.8500,4.8500,4.8500,4.8500,4.8500,4.8500,4.8500,4.8500,4.8500,4.8500,0.0485,0.0485,0.0485,0.0485,0.0485,0.0485,0.0485,0.0485,0.0485,0.0485,0.0485,0.0485,,t,t,1
7fb24d42-f6b4-4a82-a2d4-46e6fb5707cf,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:23.88,NMATAMOROS,1000,1111300001,,KW,GTOENERGI,2_EE_OP25,2025,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,7.7700,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,0.0777,,t,t,1
becf9f4f-d621-40fa-ad05-e57000180d9b,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1113000002,,SGI,GTOSEGURIN,4_SCI_EC25,2025,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,5.8300,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,,t,t,1
99991ccd-f4ba-4c10-a876-af05fe344152,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1113000004,,SGI,GTOSEGURIN,4_SCI_EC25,2025,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,1.9400,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,0.0194,,t,t,1
64505add-e043-4701-82c0-346f6a539ccd,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1129900099,,SGI,GTOSEGURIN,4_SCI_ED25,2025,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,,t,t,1
52d9ccd5-27f6-411b-8b8e-2df7027b3c77,2025-07-22 20:57:20.099,DBULNES,2025-07-25 16:42:53.866,NMATAMOROS,1000,1131800001,,SGI,GTOSEGURIN,4_SCI_ED25,2025,22.7700,22.7700,22.7700,22.7700,22.7700,22.7700,22.7700,22.7700,22.7700,22.7700,22.7700,22.7700,0.2277,0.2277,0.2277,0.2277,0.2277,0.2277,0.2277,0.2277,0.2277,0.2277,0.2277,0.2277,,t,t,1
