id,createdat,createdby,modifiedat,modifiedby,material_producto_codigo,material_centrologistico_codigo,ejercicio,escenario,moneda_code,preciop1,preciop2,preciop3,preciop4,preciop5,preciop6,preciop7,preciop8,preciop9,preciop10,preciop11,preciop12,bloqueouser,bloqueoadmin,historico,preciosmaterial_id
089e4526-e3b9-4bed-9d01-4d1a04f3eb96,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,14000010,2020,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,183.0000,0.0000,0.0000,183.0000,f,f,f,70a3031a-76bf-41e8-b0b2-edcdafe05804
73135957-8097-445a-8802-fbdff7b67646,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,14000011,2020,2025,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8528,0.0000,0.0000,10.8528,f,f,f,c103d185-ded2-4bb3-a9e6-5b802735cdb9
5df0aa48-372a-414f-9c11-a1835999b656,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,14000011,2020,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,271.3200,0.0000,0.0000,271.3200,f,f,f,c103d185-ded2-4bb3-a9e6-5b802735cdb9
f4c1bab1-1c01-4a09-b16e-a84790eed567,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,16000000,6000,2025,1,USD,0.5258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5300,0.0000,0.0000,0.4684,f,f,f,2433b8d0-2231-4995-a248-6eb37bc8df72
4d1cae8c-7e5f-4939-9741-6393808e7131,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,16000000,6000,2025,1,HNL,13.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2500,0.0000,0.0000,11.7100,f,f,f,2433b8d0-2231-4995-a248-6eb37bc8df72
65019e1f-4379-439e-8b85-27ca92969204,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,16000001,4000,2025,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.8000,f,f,f,e2e34e02-e23a-4fa7-8100-40b3dda52d5d
89428ea8-42f0-466d-81d8-e413caeb9162,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,16000001,4000,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,20.0000,f,f,f,e2e34e02-e23a-4fa7-8100-40b3dda52d5d
250b51dc-b477-46b3-b99e-0b3f00de6659,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,17000006,6000,2025,1,USD,0.5045,0.5170,0.4985,0.4965,0.4916,0.4836,0.4712,0.4680,0.4744,0.5084,0.4832,0.4836,f,f,f,d7eb70cf-d242-4b97-8772-6d2b93acbba5
d057a56e-d4cb-4e19-bf18-229bbca742e1,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,17000006,6000,2025,1,HNL,12.5500,12.8600,12.4000,12.3500,12.2300,12.0300,11.7800,11.7000,11.8600,12.7100,12.0800,12.0900,f,f,f,d7eb70cf-d242-4b97-8772-6d2b93acbba5
516f9c7d-c9e0-4a99-8898-1ffa678fd8fb,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000002,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0096,f,f,f,ee98e61c-a5bc-4885-9af3-cbd51f1ca4e3
65227d25-23ee-4399-8013-39be684c3aef,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000002,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2400,0.2400,f,f,f,ee98e61c-a5bc-4885-9af3-cbd51f1ca4e3
4294fd01-92e6-4b71-bf83-502291e7b5b9,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,6000,2025,1,USD,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,f,f,f,a04cd754-c9b6-4f9d-9f59-1f7244e3e40e
960ef173-fc16-4a83-ad80-bd53f62596e5,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,6000,2025,1,HNL,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,f,f,f,a04cd754-c9b6-4f9d-9f59-1f7244e3e40e
0d4c2eb2-3ce7-47df-8500-dbc470669524,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,2020,2025,1,USD,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,0.0080,f,f,f,a375b2fd-0913-45a3-a4ba-6a8eb362e721
2290ea3d-e799-4083-981c-0bd5b1b9d1a9,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,2020,2025,1,HNL,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,0.2000,f,f,f,a375b2fd-0913-45a3-a4ba-6a8eb362e721
e2fa5bc1-dbaa-4dac-a339-f8f8221f0d50,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,6000,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,f,f,f,9ada8eff-69a4-40ac-9ee7-fbc2e790f802
c2990371-d1b4-4592-9cbd-f74ae54eea09,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,6000,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,f,f,f,9ada8eff-69a4-40ac-9ee7-fbc2e790f802
b970934c-9077-4c52-a0d8-f84a48f94a4e,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,2020,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,f,f,f,9fc0dea2-5f1c-4f1f-937a-674fb64c24d9
4e86d8fb-e926-45ab-8e18-b4d1ca19cc44,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000005,2020,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,f,f,f,9fc0dea2-5f1c-4f1f-937a-674fb64c24d9
af58a5c1-f608-46a3-a196-4a6390dddcf4,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000007,2020,2025,1,USD,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0248,0.0248,0.0248,0.0248,0.0248,0.0248,f,f,f,b3d34d18-39fe-41c1-b230-a7b695ee1eb0
51b93a3a-266e-456f-953a-8b9177957359,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000007,2020,2025,1,HNL,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,f,f,f,b3d34d18-39fe-41c1-b230-a7b695ee1eb0
98d4ddae-23d2-41ed-b0ba-38d858331526,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000007,6000,2025,1,USD,0.0249,0.0249,0.0249,0.0249,0.0249,0.0249,0.0248,0.0248,0.0248,0.0248,0.0248,0.0248,f,f,f,1fd82a7e-b33f-4bae-a821-8f4d6adf8e95
7ec6444e-1e7f-4a7e-b572-3cae66342b09,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000007,6000,2025,1,HNL,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,0.6200,f,f,f,1fd82a7e-b33f-4bae-a821-8f4d6adf8e95
8cfd2c7e-3cfd-4422-af42-b5f3c8b8c02b,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000007,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0249,0.0249,0.0249,0.0248,0.0000,0.0248,0.0248,0.0000,0.0248,f,f,f,99a8c41b-0044-4ee0-9966-c35b0b49a1fb
36f3973f-ccda-48f4-938e-87ec5c8b2b56,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000007,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.6200,0.6200,0.6200,0.6200,0.0000,0.6200,0.6200,0.0000,0.6200,f,f,f,99a8c41b-0044-4ee0-9966-c35b0b49a1fb
37d5d807-d536-414c-a149-fd55482b7c8e,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000008,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8000,0.0000,0.0000,0.0000,12.8000,f,f,f,17568b44-6423-4f4d-a213-00fd370b1bd2
faea64f0-340c-400b-91e2-292488a435fe,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000008,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.0000,0.0000,0.0000,0.0000,320.0000,f,f,f,17568b44-6423-4f4d-a213-00fd370b1bd2
e592f6ac-4318-4757-a2f5-613e69d54648,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000008,6000,2025,1,USD,0.0000,0.0000,0.0000,12.8640,0.0000,12.8640,0.0000,0.0000,0.0000,0.0000,0.0000,12.8000,f,f,f,72f4cea0-eac9-40fa-8b0f-1d66215f9ba6
cb2ad48d-b402-4c42-9d73-e2ae1b5b132a,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000008,6000,2025,1,HNL,0.0000,0.0000,0.0000,320.0000,0.0000,320.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.0000,f,f,f,72f4cea0-eac9-40fa-8b0f-1d66215f9ba6
e139f13c-bd95-489e-947e-07e9ecb496eb,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000034,6000,2025,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1080,10.4000,9.1000,10.4000,8.4440,10.4000,f,f,f,ef3af412-e2bf-408f-a173-fdc91a35e420
6d0843ec-403c-4153-b311-211352dcbc4b,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000034,6000,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,327.7000,260.0000,227.5000,260.0000,211.1000,260.0000,f,f,f,ef3af412-e2bf-408f-a173-fdc91a35e420
f5b7b9ce-e4a0-45da-980a-7959ee9205f4,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000035,6000,2025,1,USD,19.6980,19.6980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6000,f,f,f,984994c9-0309-4cab-9aa7-b98c539cf0ae
3929ef4f-bab5-4a98-81db-2d5eba5eee0e,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000035,6000,2025,1,HNL,490.0000,490.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,490.0000,f,f,f,984994c9-0309-4cab-9aa7-b98c539cf0ae
225f60ac-8e39-4f6c-97d6-fba97111c8ae,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000035,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0000,16.0800,16.0800,16.0000,16.0000,16.0000,0.0000,0.0000,16.0000,f,f,f,435e0dde-3477-456d-b2fa-e05e16775e82
7b6f647e-4105-4f4f-b16c-c2fb65b8a204,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000035,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,400.0000,400.0000,400.0000,400.0000,400.0000,0.0000,0.0000,400.0000,f,f,f,435e0dde-3477-456d-b2fa-e05e16775e82
8221914a-0d14-4c2c-a0f4-1c180ed1cdf3,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000044,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0507,0.0000,0.0000,0.0504,0.0504,0.0000,0.0504,0.0504,0.0504,f,f,f,3c881cee-feb4-44c0-9b1c-ed79c1a4c6e2
411382d3-9020-4a09-a6cf-fec98c6eee06,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000044,6010,2025,1,HNL,0.0000,0.0000,0.0000,1.2600,0.0000,0.0000,1.2600,1.2600,0.0000,1.2600,1.2600,1.2600,f,f,f,3c881cee-feb4-44c0-9b1c-ed79c1a4c6e2
610fca94-98a8-49f0-b502-c3e7c8067917,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000044,6000,2025,1,USD,0.0507,0.0000,0.0507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0504,f,f,f,8b454a49-cf1e-426c-887e-06f6e3dd1430
0e1a2592-76d6-4278-abdb-88ba2bdd3977,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000044,6000,2025,1,HNL,1.2600,0.0000,1.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2600,f,f,f,8b454a49-cf1e-426c-887e-06f6e3dd1430
3b32a745-9ab5-4dfa-8f48-db635d217b71,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000047,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,f,f,f,fd2e1576-998a-4a0f-a312-9b4f0cec807a
5b03b525-249b-4327-86f5-d59cff19bfdc,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000047,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,f,f,f,fd2e1576-998a-4a0f-a312-9b4f0cec807a
6ac32616-2463-44b9-8b4a-e51b840ea40b,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000047,6000,2025,1,USD,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,f,f,f,12d38a7b-9d95-4605-a22f-f05d8500e2f9
518a7707-3bb7-479c-8b84-3fa23990b9c0,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000047,6000,2025,1,HNL,0.1000,0.1000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,f,f,f,12d38a7b-9d95-4605-a22f-f05d8500e2f9
1482771d-5568-44f2-91e8-1db2ee929d7f,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000047,2020,2025,1,USD,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,0.0040,f,f,f,4b6a384f-a582-49f4-80f1-68dd76886f3e
78cac4b6-7256-487d-84a8-cd3fe1d95d89,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000047,2020,2025,1,HNL,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,f,f,f,4b6a384f-a582-49f4-80f1-68dd76886f3e
0fd2717d-9b10-425d-aa51-4b287242a79c,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000051,6010,2025,1,USD,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,f,f,f,84ab70a9-cc9f-4a77-aab5-16fd8acb59cf
b86fcf01-2a0d-465b-b0d9-0dc8182bb333,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000051,6010,2025,1,HNL,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,f,f,f,84ab70a9-cc9f-4a77-aab5-16fd8acb59cf
b5f05bb6-d5fe-401b-a8a9-1b7201b0a79f,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000051,6000,2025,1,USD,0.0233,0.0233,0.0233,0.0233,0.0233,0.0233,0.0232,0.0232,0.0232,0.0232,0.0232,0.0232,f,f,f,667f3c6d-91c0-490f-b67b-66a3d331754d
47ded0ba-a2e8-4bcc-af9c-1b35e38ac802,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000051,6000,2025,1,HNL,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,0.5800,f,f,f,667f3c6d-91c0-490f-b67b-66a3d331754d
1c4e29c5-e04d-4795-b4ed-ba7c87b8dccc,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000052,6000,2025,1,USD,0.2529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2516,f,f,f,85fcf4ec-1fde-4eff-b27c-5085ca1ea6a4
76d45556-36f5-4f5a-9ad4-b05db1bf8d71,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000052,6000,2025,1,HNL,6.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2900,f,f,f,85fcf4ec-1fde-4eff-b27c-5085ca1ea6a4
4693fc5d-4006-4cdd-b7b9-36d4de029c93,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000052,6010,2025,1,USD,0.0000,0.0000,0.0000,0.2529,0.2529,0.2529,0.2516,0.2516,0.2516,0.2516,0.2516,0.2516,f,f,f,9eb54505-b00b-41a1-b6d9-446301567c58
34628934-6841-4216-87df-102dd0d48d12,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000052,6010,2025,1,HNL,0.0000,0.0000,0.0000,6.2900,6.2900,6.2900,6.2900,6.2900,6.2900,6.2900,6.2900,6.2900,f,f,f,9eb54505-b00b-41a1-b6d9-446301567c58
dba58001-9d86-4c3b-8633-a0b0ed4bdc5c,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000061,6000,2025,1,USD,0.0044,0.0044,0.0000,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,f,f,f,9cf54ff1-2cb7-49bb-b903-1a914c88757b
9957614f-8002-4a52-ab74-29b1a2155b40,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000061,6000,2025,1,HNL,0.1100,0.1100,0.0000,0.1100,0.1100,0.1100,0.1100,0.1100,0.1100,0.1100,0.1100,0.1100,f,f,f,9cf54ff1-2cb7-49bb-b903-1a914c88757b
72ea4cc4-dab0-41bc-8d0c-c62c56bc0609,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000063,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0000,0.0000,0.0044,f,f,f,79f90d08-7648-422a-b681-ba6a93d40b26
879fd075-6a87-430f-8d43-c161fffb9f53,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000063,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.1100,0.1100,0.1100,0.1100,0.1100,0.1100,0.0000,0.0000,0.1100,f,f,f,79f90d08-7648-422a-b681-ba6a93d40b26
186a3fed-9ee2-47b5-b663-32afc8770707,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000063,6000,2025,1,USD,0.0000,0.0044,0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,0.0000,0.0000,0.0000,0.0044,f,f,f,d340f25f-bfb5-4c8b-b7e8-f0b1c6f8fc95
fdb628ca-2976-4672-9420-add555d18f42,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000063,6000,2025,1,HNL,0.0000,0.1100,0.1100,0.0000,0.0000,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.1100,f,f,f,d340f25f-bfb5-4c8b-b7e8-f0b1c6f8fc95
a0d9b7f9-45f4-4567-aae3-97875f521d44,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000070,6000,2025,1,USD,0.0000,0.0000,16.5443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.4620,f,f,f,3cbc5552-d338-4a4d-bfe6-c2567be67d23
4cdbdca6-f6ea-40fb-b480-27820db70c7d,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000070,6000,2025,1,HNL,0.0000,0.0000,411.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,411.5500,f,f,f,3cbc5552-d338-4a4d-bfe6-c2567be67d23
8f0d776e-55af-4045-a99b-2554e669a343,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000074,6010,2025,1,USD,0.0000,0.0000,0.0000,27.6254,27.6182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.4808,f,f,f,042e88a1-9d3d-4d66-ace0-1e4b9bf5bf21
83c85e99-47f2-44c6-85c3-973b7296c41c,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000074,6010,2025,1,HNL,0.0000,0.0000,0.0000,687.2000,687.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,687.0200,f,f,f,042e88a1-9d3d-4d66-ace0-1e4b9bf5bf21
1482666c-3213-4d86-a523-f99cfdf0bda2,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000074,2020,2024,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.6942,f,f,f,03a2a8be-a1be-4155-8f7d-7f7934b3068b
ef01496d-621a-4e2b-a2cb-e37bf7e82d71,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000074,2020,2024,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,687.2000,f,f,f,03a2a8be-a1be-4155-8f7d-7f7934b3068b
b72e7cf7-117d-405a-a8ae-57135d02ce38,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000074,6000,2025,1,USD,0.0000,0.0000,0.0000,0.0000,27.6254,28.6140,0.0000,0.0000,0.0000,0.0000,0.0000,27.4880,f,f,f,f8ac047c-bd73-4462-930c-1a1db3bea8b8
55caa343-af38-44aa-800e-ff3f6437dc9a,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000074,6000,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,687.2000,711.7900,0.0000,0.0000,0.0000,0.0000,0.0000,687.2000,f,f,f,f8ac047c-bd73-4462-930c-1a1db3bea8b8
dde69d1a-49d7-4a19-8b71-61d7a2dffca5,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000080,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5572,f,f,f,9a29d8d8-1eb6-49ee-b041-fef63f0f34de
aa2c75fd-89ef-433f-bade-26c1d418b2dd,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000080,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,713.9300,f,f,f,9a29d8d8-1eb6-49ee-b041-fef63f0f34de
124c8b87-4984-4a12-b466-8b569181f5ad,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000081,6000,2025,1,USD,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,f,f,f,b675371b-b5b7-4cd9-ba6b-59d847e6eb4a
650dc062-383d-49fd-bda1-54d7799f8088,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000081,6000,2025,1,HNL,0.0600,0.0600,0.0600,0.0600,0.0600,0.0600,0.0600,0.0600,0.0600,0.0600,0.0600,0.0600,f,f,f,b675371b-b5b7-4cd9-ba6b-59d847e6eb4a
9686e8d3-6a91-4a21-b41d-165b6062c80b,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000110,6000,2025,1,USD,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,f,f,f,a4970828-a791-4319-9e94-6a5217978639
7c6dc95c-6a44-49c9-8869-70c2bcf0f5a4,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000110,6000,2025,1,HNL,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,f,f,f,a4970828-a791-4319-9e94-6a5217978639
e217c966-b56a-43c6-aac0-9508922302b9,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000110,6010,2025,1,USD,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0052,0.0052,0.0052,0.0052,f,f,f,ae4860f9-26a6-4618-8b04-43c794de4688
a9cdb44b-2043-4a4e-9184-1b3dae29680c,2025-09-03 15:38:47.23,DEVELOPER,2025-09-03 15:38:47.23,DEVELOPER,18000110,6010,2025,1,HNL,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.1300,0.1300,0.1300,0.1300,f,f,f,ae4860f9-26a6-4618-8b04-43c794de4688
