id,createdat,createdby,modifiedat,modifiedby,material_producto_codigo,material_centrologistico_codigo,centrocosto_codigo,mensaje,tipohojaruta,grupohojaruta,contador,cantidadbase,fechainicivalidez,nodo,operacion,idobjeto,textobreveop,cantidadbaseop,claseactividad1,unvalorprefijado1,datoprefijado1,claseactividad2,unvalorprefijado2,datoprefijado2,claseactividad3,unvalorprefijado3,datoprefijado3,relevacalculocosto,puestotrabajo,centroob,unimedidaoperacion,historico
bd65a8cb-a1c1-4e4f-88c8-c8f775f7dfe9,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000090,4000,1131100001,,N,50000957,00000000,100.000,20201029,00000001,0010,10000167,Pollo Beneficiado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,BENEFICI,4000,LB,t
bf4b8a49-ca26-4e82-8983-3d4e9bc9a204,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000090,4000,1131300001,,N,50000957,00000000,100.000,20201029,00000002,0020,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,24.0000,"","",0.0000,X,TENDER,4000,LB,t
c61b0399-0ee4-449d-aa3d-07aee983403d,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000090,4000,1131600001,,N,50000957,00000000,100.000,20201029,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
9ce7b734-bd0d-4f5f-81e7-59f26550620e,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000090,4000,1131700001,,N,50000957,00000000,100.000,20201029,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
6bc99459-f9b0-431c-9af5-cff7fad376d5,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000110,4000,1131700002,,N,50000975,00000000,100.000,20220101,00000001,0010,10000168,Congelado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CONGELA,4000,LB,t
f3e1e59c-5400-4dbd-abda-2f16b36d2e09,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000111,4000,1131100001,,N,50000976,00000000,100.000,20220218,00000001,0030,10000167,Pollo Beneficiado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,BENEFICI,4000,LB,t
da995c02-33af-4539-adff-b3c2febc1d9d,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000111,4000,1131300001,,N,50000976,00000000,100.000,20220218,00000002,0040,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,34.0000,"","",0.0000,X,TENDER,4000,LB,t
c3095ee3-9351-4d9f-942e-133aca72a0fa,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000111,4000,1131600001,,N,50000976,00000000,100.000,20220218,00000003,0050,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
d31e473b-88b7-4fef-ac4e-830512b20ffd,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000111,4000,1131700001,,N,50000976,00000000,100.000,20220218,00000004,0060,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
6ba1daab-dcf7-48ae-8b08-84a75aec597f,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000120,4000,1131100001,,N,50000994,00000000,100.000,20231122,00000001,0010,10000167,Pollo Beneficiado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,BENEFICI,4000,LB,t
d4403dc5-67b2-4654-89bc-005c30a26681,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000120,4000,1131300001,,N,50000994,00000000,100.000,20231122,00000002,0020,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,32.0000,"","",0.0000,X,TENDER,4000,LB,t
d6a39c2f-9587-4c7f-be76-4d9003cb97f7,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000120,4000,1131600001,,N,50000994,00000000,100.000,20231122,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
81050c65-a8cd-450f-8db6-f1e80a77f014,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000120,4000,1131700001,,N,50000994,00000000,100.000,20231122,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
79042d31-98b7-47bd-b149-b0602fe81f0b,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000130,4000,1131100001,,N,50000996,00000000,100.000,20240124,00000001,0010,10000167,Pollo Beneficiado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,BENEFICI,4000,LB,t
f65faff0-27d7-4079-b6ee-59d62dd0e1e2,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000130,4000,1131600001,,N,50000996,00000000,100.000,20240124,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
17834cde-5f6b-42d9-925f-83721f4ebad6,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000130,4000,1131700001,,N,50000996,00000000,100.000,20240124,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
69975065-01ef-4515-b334-5d33e3519515,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000140,4000,1131700002,,N,50001004,00000000,100.000,20240705,00000001,0010,10000168,Congelado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CONGELA,4000,LB,t
28998207-68fb-4434-a2a8-c4eea14cac96,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000141,4000,1131700002,,N,50001005,00000000,100.000,20240705,00000001,0010,10000168,Congelado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CONGELA,4000,LB,t
38fd7f10-c1ed-481a-baf7-3f8e7ab30e6b,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000150,4000,1131100001,,N,50001008,00000000,100.000,20240923,00000001,0030,10000167,Pollo Beneficiado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,BENEFICI,4000,LB,t
82410bbc-a5b0-428e-bc4c-2a8c88cd6589,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000150,4000,1131300001,,N,50001008,00000000,100.000,20240923,00000002,0040,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,32.0000,"","",0.0000,X,TENDER,4000,LB,t
1a9fdcac-a9d4-4b73-b885-82aa4cf9c3a8,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000150,4000,1131600001,,N,50001008,00000000,100.000,20240923,00000003,0050,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
9dddb632-cb9b-484c-976a-a79a43c099b9,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,19000150,4000,1131700001,,N,50001008,00000000,100.000,20240923,00000004,0060,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
72e6309a-9ea0-48d6-a60b-76ebb9a55f44,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000038,4000,1131200001,,N,50000495,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
dacd3674-ac33-44a4-8f38-260148808143,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000038,4000,1131200002,,N,50000495,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
886afc10-1b54-466e-a2a3-a2a175f685a0,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000038,4000,1131600001,,N,50000495,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
609c7863-6ad9-4913-9737-b8baa2257ec5,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000038,4000,1131700001,,N,50000495,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
b6982d59-1a4d-4df0-b461-4e13fec3fe71,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000058,4000,1131700002,,N,50000517,00000000,100.000,20150101,00000001,0010,10000168,Congelado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CONGELA,4000,LB,t
00a34650-1c79-4556-b113-f5296ffe8da0,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000057,4000,1131300001,,N,50000518,00000000,100.000,20150101,00000001,0010,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,24.0000,"","",0.0000,X,TENDER,4000,LB,t
2b3723fb-629f-444d-88af-6dbdf23ff791,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000057,4000,1131200002,,N,50000518,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
393ba0d2-0e5e-488d-94eb-e8cd84bbe4e2,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000057,4000,1131200001,,N,50000518,00000000,100.000,20150101,00000003,0030,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
9f747247-77fe-435d-a5c4-47d0936ef077,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000057,4000,1131600001,,N,50000518,00000000,100.000,20150101,00000004,0040,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
2a68cf70-62c6-4e26-8a1f-8be361575266,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000057,4000,1131700001,,N,50000518,00000000,100.000,20150101,00000005,0050,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
4a6d0181-5166-4c41-9b15-ea6422120176,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000056,4000,1131300001,,N,50000519,00000000,100.000,20150101,00000001,0010,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,24.0000,"","",0.0000,X,TENDER,4000,LB,t
3eee7dd9-3c3d-429e-8ef5-fa9c0206acb6,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000056,4000,1131200001,,N,50000519,00000000,100.000,20150101,00000002,0020,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
5e608003-2b96-4d79-99ce-4711872b34cf,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000056,4000,1131600001,,N,50000519,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
d3556f20-6743-47f8-9fcd-5967fd2d1f41,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000056,4000,1131700001,,N,50000519,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
ebecbbda-8d10-43cf-92e6-8d0da3605fca,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000055,4000,1131300001,,N,50000520,00000000,100.000,20150101,00000001,0010,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,24.0000,"","",0.0000,X,TENDER,4000,LB,t
1ef41f4c-15bc-4b98-9d7a-518cceda8681,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000055,4000,1131200002,,N,50000520,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
3aa18f1c-2dda-4e79-9a3a-2f82a6cab78b,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000055,4000,1131600001,,N,50000520,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
e9b186e4-5b6b-4a38-8b2f-83679de45713,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000055,4000,1131700001,,N,50000520,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
23eedbb1-90d2-4572-925c-983c0eebd0eb,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000054,4000,1131700002,,N,50000521,00000000,100.000,20150101,00000001,0010,10000168,Congelado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CONGELA,4000,LB,t
7324f441-2ed3-4450-b813-eca6924f4b83,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000053,4000,1131200001,,N,50000522,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
51bd43ba-2329-40d1-922a-16294d4fe68c,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000053,4000,1131300001,,N,50000522,00000000,100.000,20150101,00000002,0020,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,22.0000,"","",0.0000,X,TENDER,4000,LB,t
29ac1d6d-f667-453f-9c08-a78409ba63b8,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000053,4000,1131600001,,N,50000522,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
d96ab77c-5bad-4c0f-8bd4-d2ad1f66f3bc,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000053,4000,1131700001,,N,50000522,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
48479133-0736-45a4-9c05-cef66a62c48a,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000052,4000,1131700002,,N,50000523,00000000,100.000,20150101,00000001,0010,10000168,Congelado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CONGELA,4000,LB,t
8140e007-157c-4d95-9f28-e7a48804d788,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000051,4000,1131200001,,N,50000524,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
b4f6580e-e2e3-4048-8984-f11bb7bfc2e5,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000051,4000,1131300001,,N,50000524,00000000,100.000,20150101,00000002,0020,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,20.0000,"","",0.0000,X,TENDER,4000,LB,t
f491b8ba-b2f0-4ed6-bcee-098fa3afb2b1,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000051,4000,1131600001,,N,50000524,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
5352b9d8-4d41-45df-9bb9-0257f489cb46,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000051,4000,1131700001,,N,50000524,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
3a062aa0-1ae4-441c-897d-e3650d4ee795,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000050,4000,1131200001,,N,50000525,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
bd1b1cc2-639c-4fd5-86fd-bd116299684a,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000050,4000,1131300001,,N,50000525,00000000,100.000,20150101,00000002,0020,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,22.0000,"","",0.0000,X,TENDER,4000,LB,t
23b84e9f-79a0-40f8-b6df-d74dac6ef62b,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000050,4000,1131600001,,N,50000525,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
fdd175e7-7d6d-4b5e-9c65-fd05e644c7b9,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000050,4000,1131700001,,N,50000525,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
d9d8bf53-9061-44f1-835d-cd8032692c11,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000049,4000,1131200001,,N,50000526,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
d5d7908b-0a5c-4aa1-b889-09c5931cf9e1,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000049,4000,1131200002,,N,50000526,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
6270c5bb-3b7c-4650-a2c1-9aa5b8f463e0,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000049,4000,1131600001,,N,50000526,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
a4091473-f66c-48b3-a853-2e929ea04796,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000049,4000,1131700001,,N,50000526,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
cee447a6-bd1f-442d-b903-7cc161f67e9e,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000048,4000,1131300001,,N,50000527,00000000,100.000,20150101,00000001,0010,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,24.0000,"","",0.0000,X,TENDER,4000,LB,t
e10f6537-d065-48a1-818f-a612990eeeeb,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000048,4000,1131200002,,N,50000527,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
7f7ff9b3-2901-4baf-ad83-ef15b05e3257,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000048,4000,1131600001,,N,50000527,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
76fff56a-1bea-4a6a-b54f-6b78d8a84271,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000048,4000,1131700001,,N,50000527,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
33568549-404d-4da5-9898-ba2f6a2b08c7,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000047,4000,1131200001,,N,50000528,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
5424ecf1-13ec-42a2-8635-79ee9af1d745,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000047,4000,1131300001,,N,50000528,00000000,100.000,20150101,00000002,0020,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,24.0000,"","",0.0000,X,TENDER,4000,LB,t
a9499192-246a-4489-b923-96423016f002,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000047,4000,1131600001,,N,50000528,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
ccd5d385-fa5a-4663-86f6-eda182bfcf9c,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000047,4000,1131700001,,N,50000528,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
6e17cd67-e460-4703-bba2-21bd8c850e65,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000046,4000,1131200001,,N,50000529,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
ad3c8d28-1d9c-4988-bc9b-c67fc51a501c,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000046,4000,1131200002,,N,50000529,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
49c78f6a-c374-41ca-86c2-301c99111616,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000046,4000,1131600001,,N,50000529,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
8f458141-f2d1-444c-a812-ddbf98312314,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000046,4000,1131700001,,N,50000529,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
b655bf4c-0332-4362-b872-4bdd3961c522,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000045,4000,1131200001,,N,50000530,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
89f196f4-1213-4849-9189-c022b89875ed,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000045,4000,1131200002,,N,50000530,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
74320346-2e1b-4196-9202-ccf463f76db8,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000045,4000,1131300001,,N,50000530,00000000,100.000,20150101,00000003,0030,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,14.0000,"","",0.0000,X,TENDER,4000,LB,t
20f3e398-19df-47c2-928e-6fddf522c2b5,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000045,4000,1131600001,,N,50000530,00000000,100.000,20150101,00000004,0040,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
e17664a1-80df-4d95-8807-b06a66d6d653,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000045,4000,1131700001,,N,50000530,00000000,100.000,20150101,00000005,0050,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
0ccab25d-b7a8-4093-b526-825cbd76fe06,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000044,4000,1131200001,,N,50000531,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
1ab7f3d1-f895-43c4-80f4-a5c8c99f8af1,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000044,4000,1131300001,,N,50000531,00000000,100.000,20150101,00000002,0020,10000175,Tenderizado,10000.0000,"","",8.0000,"",%,21.0000,"","",0.0000,X,TENDER,4000,LB,t
9b511720-4a1b-4238-8ae4-016b60c91f59,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000044,4000,1131600001,,N,50000531,00000000,100.000,20150101,00000003,0030,10000171,Empaque,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,EMPAQUE,4000,LB,t
0fa3ba2b-c0f6-4fe2-8343-557fd27d8aac,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000044,4000,1131700001,,N,50000531,00000000,100.000,20150101,00000004,0040,10000173,Fresco,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,FRESCO,4000,LB,t
fa87c8df-981a-44f1-a48e-505bd305a08e,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000043,4000,1131700002,,N,50000532,00000000,100.000,20150101,00000001,0010,10000168,Congelado,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CONGELA,4000,LB,t
a0e8401b-038e-42fa-ab36-cfbf9eefcc2d,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000042,4000,1131200001,,N,50000533,00000000,100.000,20150101,00000001,0010,10000169,Corte,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,CORTE,4000,LB,t
ee1f6489-1305-479b-bdca-a2eea23372c7,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,21000042,4000,1131200002,,N,50000533,00000000,100.000,20150101,00000002,0020,10000170,Deshuese,10000.0000,"","",8.0000,"","",0.0000,"","",0.0000,X,DESHUESE,4000,LB,t
45491f2e-131d-4d6c-a01c-fbb9ee770c87,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,16000001,2302,1123103001,,2,50000215,00000000,1.000,20150101,00000001,0005,10000031,Engorde de Aves hasta 6 sem.,1.0000,"","",0.0000,"","",0.0000,"","",0.0000,"",1001,2302,UN,t
d11f627f-5008-4b61-a0f3-a4365d9c73dd,2025-08-27 22:33:16.238,DBULNES,2025-08-27 22:33:16.238,DBULNES,16000001,2303,1123104001,,2,50000216,00000000,1.000,20150101,00000001,0005,10000049,Engorde de Aves hasta 6 sem.,1.0000,"","",0.0000,"","",0.0000,"","",0.0000,"",1001,2303,UN,t
